time_s,position_error_m,momentum_error
1.669957222764495e-05,3.7083201955181776e-05,2.4332867532609708e-05
1.6740704178944497e-05,4.5451479550781906e-05,2.2044261855049906e-05
1.6781836130244042e-05,3.70135212256678e-05,2.702190716486654e-06
1.6822968081543588e-05,4.408809222305652e-05,1.1908553163557793e-06
1.6864100032843133e-05,4.4500904397136944e-05,5.119610101916761e-06
1.690523198414268e-05,4.1341647712923873e-05,2.2477254769698314e-05
1.6946363935442224e-05,4.1905042264529854e-05,1.1966974786588979e-05
1.698749588674177e-05,3.639210325463035e-05,4.143463801121709e-06
1.7028627838041315e-05,4.898062177580015e-05,5.203632165845422e-06
1.706975978934086e-05,3.3044660788101175e-05,2.232908747539274e-05
1.7110891740640406e-05,4.589469492140668e-05,2.438464767801192e-05
1.715202369193995e-05,3.1862495826593576e-05,5.738410324086727e-06
1.7193155643239497e-05,4.71475754330094e-05,4.714672517279066e-06
1.7234287594539042e-05,3.446622224229971e-05,7.872531101765462e-06
1.7275419545838588e-05,4.424880432809602e-05,2.180071340386249e-05
1.7316551497138133e-05,3.4250368430299065e-05,1.3734090251264064e-05
1.735768344843768e-05,4.230721432013686e-05,1.2347581667213103e-06
1.7398815399737224e-05,4.31056105062161e-05,2.700546769968225e-06
1.743994735103677e-05,3.753690321594468e-05,2.200989443662484e-05
1.7481079302336315e-05,4.334479536345962e-05,2.6408010091860743e-05
1.752221125363586e-05,3.527136577379204e-05,4.767236976658555e-06
1.7563343204935406e-05,4.752216215545405e-05,5.346340141267483e-06
1.760447515623495e-05,3.327464118601651e-05,9.966905175566873e-06
1.7645607107534497e-05,4.6627665256637754e-05,2.467831164257043e-05
1.7686739058834042e-05,3.240850034937705e-05,1.4064025795647104e-05
1.7727871010133588e-05,4.687188396322823e-05,3.660667591403683e-06
1.7769002961433133e-05,3.748686350402327e-05,1.6739253533786482e-06
1.781013491273268e-05,4.2054587720497155e-05,2.286426891337687e-05
1.7851266864032224e-05,3.9624925073176405e-05,2.717432355850185e-05
1.789239881533177e-05,4.058811563385192e-05,2.1810423367114118e-06
1.7933530766631315e-05,4.362511108233052e-05,3.6064625588168646e-06
1.797466271793086e-05,3.43650442427568e-05,1.0454064978450712e-05
1.8015794669230406e-05,4.4942883938612855e-05,2.574867495631881e-05
1.805692662052995e-05,3.3886314705301885e-05,1.2419843398040616e-05
1.8098058571829497e-05,4.6082287751170524e-05,4.824319144141419e-06
1.8139190523129042e-05,3.3565371618781654e-05,3.3510785898754426e-06
1.8180322474428588e-05,4.3591164104592935e-05,2.2999494367304842e-05
1.8221454425728133e-05,3.598535378811013e-05,2.683598414436752e-05
1.826258637702768e-05,4.305221003853672e-05,1.295969084283059e-06
1.8303718328327224e-05,4.249406054129852e-05,2.705580007276202e-06
1.834485027962677e-05,3.6354247945019894e-05,1.097887673215095e-05
1.8385982230926315e-05,4.426445664334441e-05,2.61999110683353e-05
1.842711418222586e-05,3.473732255368544e-05,1.1515717564883835e-05
1.8468246133525406e-05,4.6409926128420565e-05,5.096519132809884e-06
1.850937808482495e-05,3.398417350627401e-05,3.850709351562305e-06
1.8550510036124497e-05,4.460146166721948e-05,2.4107937648783054e-05
1.8591641987424042e-05,3.531703499010851e-05,2.674272837202609e-05
1.8632773938723588e-05,4.303807242189576e-05,1.5028144516686695e-06
1.8673905890023133e-05,4.158809420008077e-05,2.567778533531835e-06
1.871503784132268e-05,3.6420354631564654e-05,1.1751244947414702e-05
1.8756169792622224e-05,4.397116146842072e-05,2.6366089271127435e-05
1.879730174392177e-05,3.487683526557746e-05,1.0762517228991541e-05
1.8838433695221315e-05,4.53606326319465e-05,4.553502798916665e-06
1.887956564652086e-05,3.4955566513572774e-05,3.0684410422223433e-06
1.8920697597820406e-05,4.2790806947110805e-05,2.3316081037222565e-05
1.896182954911995e-05,3.654155532417942e-05,2.687834551679528e-05
1.9002961500419497e-05,4.09113163500679e-05,1.4515392452869756e-06
1.9044093451719042e-05,4.3251148255977254e-05,3.5751063413470255e-06
1.9085225403018588e-05,3.61376270819267e-05,1.273414289798841e-05
1.9126357354318133e-05,4.359975233892439e-05,2.5515294470830213e-05
1.916748930561768e-05,3.3436562573315315e-05,1.065778922648309e-05
1.9208621256917224e-05,4.281125096120805e-05,3.5399376761683292e-06
1.924975320821677e-05,3.6930248857324566e-05,1.5384518390550547e-06
1.9290885159516315e-05,3.937345486455343e-05,2.271030663767039e-05
1.933201711081586e-05,3.8097017874582787e-05,2.605931423165801e-05
1.9373149062115406e-05,3.749034699701898e-05,2.3987672317427755e-06
1.941428101341495e-05,4.260198913277281e-05,3.6632035029806165e-06
1.9455412964714497e-05,3.463076168010114e-05,1.3384663330884249e-05
1.9496544916014042e-05,4.3161930992098195e-05,2.5048261792787936e-05
1.9537676867313588e-05,3.495902673225968e-05,1.0017920355956713e-05
1.9578808818613133e-05,4.396250352333197e-05,2.536639319530589e-06
1.961994076991268e-05,4.086591168789037e-05,1.3748615162267112e-06
1.9661072721212224e-05,4.1482929006184447e-05,2.5217056302200918e-05
1.970220467251177e-05,4.348732359123088e-05,2.835397447088855e-05
1.9743336623811315e-05,4.1017411031121666e-05,2.7368778906162542e-06
1.978446857511086e-05,4.767586041472356e-05,3.6647460166109038e-06
1.9825600526410406e-05,3.7874666223207566e-05,1.6594549632918806e-05
1.986673247770995e-05,4.5988822447056335e-05,2.6896526456756906e-05
1.9907864429009497e-05,3.8538074601603496e-05,9.297441200732462e-06
1.9948996380309042e-05,4.5645570887510877e-05,2.018852865247993e-06
1.9990128331608588e-05,4.410492418021317e-05,1.635500720276542e-06
2.0031260282908133e-05,4.24336195766221e-05,2.6144224134289866e-05
2.007239223420768e-05,4.3864443309661e-05,2.8525619158313082e-05
2.0113524185507224e-05,4.025352589405543e-05,3.1770388640713564e-06
2.015465613680677e-05,4.7827931529147386e-05,3.90321072060896e-06
2.0195788088106315e-05,4.037656461476207e-05,2.1402134473588843e-05
2.023692003940586e-05,4.678362428684648e-05,2.701229093024457e-05
2.0278051990705406e-05,3.9698264222640226e-05,7.3094695495076265e-06
2.031918394200495e-05,4.555581651850657e-05,1.5145675153970688e-06
2.0360315893304497e-05,4.705126403363525e-05,2.2415344701252905e-06
2.0401447844604042e-05,4.2212330361611116e-05,2.7619073222178542e-05
2.0442579795903588e-05,4.800322809554057e-05,2.8740517288487103e-05
2.0483711747203133e-05,4.0622302027449876e-05,3.837937383673028e-06
2.052484369850268e-05,4.9554438406270366e-05,2.941461845649163e-06
2.0565975649802224e-05,4.514486783897637e-05,2.621736115931347e-05
2.060710760110177e-05,4.649493126955002e-05,2.7100034834752922e-05
2.0648239552401315e-05,4.6119907787740124e-05,2.82097906042744e-06
2.068937150370086e-05,4.063415714157689e-05,4.039726858507458e-06
2.0730503455000406e-05,5.145408859990663e-05,3.7978699605470507e-06
2.077163540629995e-05,3.998305244797572e-05,2.9604213250159247e-05
2.0812767357599497e-05,5.0133086718475624e-05,2.4173473490364525e-05
2.0853899308899042e-05,4.412119314091892e-05,1.4484897101423406e-06
2.0895031260198588e-05,4.1675411014325076e-05,4.358747952777661e-06
2.0936163211498133e-05,5.201316636162705e-05,2.6396532027667834e-05
2.097729516279768e-05,3.854463080128527e-05,3.0105029039013067e-05
2.1018427114097224e-05,5.0466941043945196e-05,2.479299749647186e-06
2.105955906539677e-05,4.410998029439408e-05,1.723988121027331e-06
2.1100691016696315e-05,3.965991235008312e-05,6.837466160833549e-06
2.114182296799586e-05,4.919358804464303e-05,2.8690817680978795e-05
2.1182954919295406e-05,3.57726575487961e-05,2.9470590896760576e-05
2.122408687059495e-05,4.720300078729439e-05,2.6812921198052183e-06
2.1265218821894497e-05,4.680785929509662e-05,4.4294762423573815e-06
2.1306350773194042e-05,3.687511928756255e-05,2.605609394544948e-05
2.1347482724493588e-05,4.830611848040886e-05,2.6185422779106487e-05
2.1388614675793133e-05,3.635325724054031e-05,6.12154412482005e-06
2.142974662709268e-05,4.146088863712645e-05,2.0169835746165577e-06
2.1470878578392224e-05,4.8010423307003466e-05,4.580236712337036e-06
2.151201052969177e-05,3.530336834482994e-05,2.6901993959959365e-05
2.1553142480991315e-05,4.601373578068069e-05,2.036970891698056e-05
2.159427443229086e-05,3.932597271434668e-05,1.363125788123132e-06
2.1635406383590406e-05,3.640395842653696e-05,5.166984771953696e-06
2.167653833488995e-05,4.691379143567833e-05,2.4557422378737958e-05
2.1717670286189497e-05,3.521087399082669e-05,2.9192221613630588e-05
2.1758802237489042e-05,4.34393791185007e-05,1.4210644600657324e-06
2.1799934188788588e-05,4.362234491833613e-05,4.489394477557132e-06
2.1841066140088133e-05,3.4004035501071675e-05,6.78076907429144e-06
2.188219809138768e-05,4.6322752738294285e-05,2.641518370877964e-05
2.1923330042687224e-05,3.513180436801419e-05,2.9164991711065844e-05
2.196446199398677e-05,4.3327561988611416e-05,1.3277794093071898e-06
2.2005593945286315e-05,4.704455096054605e-05,5.185869489955039e-06
2.204672589658586e-05,3.520700547764086e-05,2.5709451047299906e-05
2.2087857847885406e-05,4.864296908999475e-05,2.761770057756125e-05
2.212898979918495e-05,3.496041877496368e-05,7.290549897821988e-06
2.2170121750484497e-05,4.954122008136409e-05,3.0997352350089978e-06
2.2211253701784042e-05,4.565453166932991e-05,1.3082057082651512e-06
2.2252385653083588e-05,4.762967306203378e-05,2.8980480422824912e-05
2.2293517604383133e-05,4.712866592279091e-05,3.229602031205532e-05
2.233464955568268e-05,4.9309996399883376e-05,1.9453938616731723e-06
2.2375781506982224e-05,5.627671066928999e-05,2.9348574799736513e-06
2.241691345828177e-05,5.656660654621937e-05,3.558117373718226e-05
2.2449777887370107e-05,5.578491810867598e-05,1.6005796325187293e-06
