dt_s,status,reason,full_matrix_error,R16,R26,abs_R16,abs_R26,dispersion_error,determinant_error,canonical_J_error,epsilon,richardson_levels,ranks,finest_epsilon,rays_per_segment,elapsed_s,integration_method,path,scaled_max_error,relative_frobenius_error,worst_entry,orbit_threader_wall_s,R11,R12,R13,R14,R15,R21,R22,R23,R24,R25,R31,R32,R33,R34,R35,R36,R41,R42,R43,R44,R45,R46,R51,R52,R53,R54,R55,R56,R61,R62,R63,R64,R65,R66,difference_from_finest_dt,R16_difference_from_finest_dt,R26_difference_from_finest_dt,mpi_matrix_max_difference,mpi_diagnostics_max_difference
1.000000000000e-13,OK,,5.465773287659e-02,-1.441403307912e-02,-3.688071931069e-03,1.441403307912e-02,3.688071931069e-03,1.441403307912e-02,1.741137900000e-03,2.261020600000e-03,1.000000000000e-01,0,1,1.000000000000e-01,12,1.333495187503e+01,BORIS,L0/dt-1e-13/eps-0.1/ranks-1,5.465773287659e-02,6.487595918215e-03,R34,1.311740000000e+01,-1.395629074461e+00,-1.312117994734e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.229510346721e-01,-1.394594077274e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.876271938694e+00,1.046142089086e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.341273796453e+00,3.877991795495e+00,0.000000000000e+00,0.000000000000e+00,3.937635242832e-03,1.439990065550e-02,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-8.763892632632e-02,-4.002047648861e-14,7.537091363218e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.172340872799e-08,-1.856124152414e-08,-5.097628981491e-09,1.856124152414e-08,5.097628981491e-09,1.856124152414e-08,6.034651900000e-09,5.079999800000e-09,1.000000000000e-06,0,1,1.000000000000e-06,12,4.889507667162e+00,BORIS,L0/dt-3e-13/eps-1e-06/ranks-1,4.172340872799e-08,6.182896368434e-09,R34,4.666520000000e+00,-1.386352267695e+00,-1.278842359715e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431278115e-01,-1.386352269782e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078244e+00,1.040676311626e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378799e+00,3.851352078545e+00,0.000000000000e+00,0.000000000000e+00,3.130878354180e-09,2.082081063451e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722298183e-02,3.038788696105e-10,5.079999825942e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000003789e+00,4.472000014744e-08,-1.576335493118e-08,-1.012009530581e-08,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.326348457262e-08,-2.191837272275e-08,-7.760061591534e-09,2.191837272275e-08,7.760061591534e-09,2.191837272275e-08,2.924134300000e-10,3.694087800000e-09,3.000000000000e-06,0,1,3.000000000000e-06,12,4.916960916948e+00,BORIS,L0/dt-3e-13/eps-3e-06/ranks-1,4.326348457262e-08,6.396675301524e-09,R12,4.652340000000e+00,-1.386352268253e+00,-1.278842362643e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431260346e-01,-1.386352267833e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078264e+00,1.040676311630e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378809e+00,3.851352078566e+00,0.000000000000e+00,0.000000000000e+00,5.573018662531e-09,2.155428369331e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722254009e-02,1.515595899054e-09,3.694087830031e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999992291e-01,4.472000014744e-08,-1.488368017854e-08,-5.850803977268e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.369148443040e-08,-2.079654724760e-08,-6.157132137300e-09,2.079654724760e-08,6.157132137300e-09,2.079654724760e-08,5.995244300000e-10,4.527856600000e-10,1.000000000000e-05,0,1,1.000000000000e-05,12,4.920673417160e+00,BORIS,L0/dt-3e-13/eps-1e-05/ranks-1,4.369148443040e-08,6.333956229432e-09,R12,4.699550000000e+00,-1.386352268042e+00,-1.278842363071e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431266587e-01,-1.386352268727e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078483e+00,1.040676311678e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378915e+00,3.851352078801e+00,0.000000000000e+00,0.000000000000e+00,6.021426667386e-09,2.117219682825e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722339709e-02,-1.756693172427e-10,-4.527856611605e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000276e+00,4.472999926008e-08,-1.348066081418e-08,-3.976905553975e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.621348437261e-08,-2.214913916429e-08,-6.721186052095e-09,2.214913916429e-08,6.721186052095e-09,2.214913916429e-08,7.518641300000e-11,2.188038600000e-10,3.000000000000e-05,0,1,3.000000000000e-05,12,4.936745624989e+00,BORIS,L0/dt-3e-13/eps-3e-05/ranks-1,4.621348437261e-08,6.264520804525e-09,R12,4.716810000000e+00,-1.386352268895e+00,-1.278842365593e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431269269e-01,-1.386352269046e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352080454e+00,1.040676312110e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223379868e+00,3.851352080907e+00,0.000000000000e+00,0.000000000000e+00,6.482427873122e-09,2.212379576689e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722292139e-02,3.209939361043e-11,1.219472911884e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000096e+00,4.473000103644e-08,-1.423776921972e-08,-4.487760245765e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,7.624548437057e-08,-3.498803995650e-08,-1.003789629190e-08,3.498803995650e-08,1.003789629190e-08,3.498803995650e-08,1.746577500000e-09,2.256576700000e-09,1.000000000000e-04,0,1,1.000000000000e-04,12,4.916735917097e+00,BORIS,L0/dt-3e-13/eps-0.0001/ranks-1,7.624548437057e-08,8.191948196673e-09,R12,4.697570000000e+00,-1.386352277316e+00,-1.278842395625e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431287962e-01,-1.386352276497e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352102824e+00,1.040676317017e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223390682e+00,3.851352104818e+00,0.000000000000e+00,0.000000000000e+00,1.003760530109e-08,3.507053795981e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437721698265e-02,-2.754592946405e-11,-6.904604385360e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999792e-01,4.472000014744e-08,-1.413619063796e-08,-4.382076340097e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.435365905664e-07,-1.479803925662e-07,-3.897324585269e-08,1.479803925662e-07,3.897324585269e-08,1.479803925662e-07,1.588502100000e-08,2.066238800000e-08,3.000000000000e-04,0,1,3.000000000000e-04,12,4.863146791933e+00,BORIS,L0/dt-3e-13/eps-0.0003/ranks-1,4.435365905664e-07,5.687525018187e-08,R34,4.641480000000e+00,-1.386352350600e+00,-1.278842659336e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431445219e-01,-1.386352341579e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352299482e+00,1.040676360152e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223485750e+00,3.851352315022e+00,0.000000000000e+00,0.000000000000e+00,4.119801812624e-08,1.491878587914e-07,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437716423039e-02,2.286006955191e-12,1.160043440670e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000001e+00,4.473000103644e-08,-1.411327372110e-08,-4.378374910450e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,5.350206590649e-06,-1.433495757403e-06,-3.682045486273e-07,1.433495757403e-06,3.682045486273e-07,1.433495757403e-06,1.764529100000e-07,2.295318800000e-07,1.000000000000e-03,0,1,1.000000000000e-03,12,4.855404749978e+00,BORIS,L0/dt-3e-13/eps-0.001/ranks-1,5.350206590649e-06,6.393567323986e-07,R34,4.633170000000e+00,-1.386353184703e+00,-1.278845659808e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209433235448e-01,-1.386353082287e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851354536467e+00,1.040676850819e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329224567157e+00,3.851354706100e+00,0.000000000000e+00,0.000000000000e+00,3.957193679295e-07,1.448243906329e-06,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437656376232e-02,2.905437950134e-12,3.285555555257e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.472999926008e-08,-1.413831993000e-08,-4.382373769900e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.848625659015e-05,-1.273485230982e-05,-3.262603301740e-06,1.273485230982e-05,3.262603301740e-06,1.273485230982e-05,1.588019700000e-06,2.065703700000e-06,3.000000000000e-03,0,1,3.000000000000e-03,12,4.843127459055e+00,BORIS,L0/dt-3e-13/eps-0.003/ranks-1,4.848625659015e-05,5.762843523552e-06,R34,4.623070000000e+00,-1.386360517622e+00,-1.278872037639e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209448974732e-01,-1.386359594004e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851374202506e+00,1.040681164424e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329234074145e+00,3.851375726816e+00,0.000000000000e+00,0.000000000000e+00,3.512392923205e-06,1.286859826277e-05,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437128476719e-02,6.955022690591e-14,1.195308969825e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000002e+00,4.472000014744e-08,-1.413849394000e-08,-4.382880053000e-09,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,5.392243765900e-04,-1.413132472428e-04,-3.619261415416e-05,1.413132472428e-04,3.619261415416e-05,1.413132472428e-04,1.764248100000e-05,2.294911400000e-05,1.000000000000e-02,0,1,1.000000000000e-02,12,4.872305332916e+00,BORIS,L0/dt-3e-13/eps-0.01/ranks-1,5.392243765900e-04,6.405020471950e-05,R34,4.652020000000e+00,-1.386443939407e+00,-1.279172112492e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209628044989e-01,-1.386433673883e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851597933661e+00,1.040730238236e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329342230945e+00,3.851614869817e+00,0.000000000000e+00,0.000000000000e+00,3.896824378784e-05,1.427862398884e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.431122382367e-02,1.762589347557e-13,6.002221871555e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999995e-01,4.475000103810e-08,-1.414123989999e-08,-4.383682590001e-09,0.000000000000e+00,0.000000000000e+00
