variable,fixed_variable,fixed_value,richardson_levels,coarse,fine,metric,order
dt_s,epsilon,3.000000000000e-05,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.070559713970e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.998865351589e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.986435176350e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.987308669396e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.998821560824e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.994144946702e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.988824010861e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989036497430e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993693989171e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012636602629e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.974746499901e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.976817307028e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008232388516e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.110635585683e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.793024056357e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.799909774542e+00
dt_s,epsilon,1.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088364233571e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.414847968659e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.069014618022e+00
dt_s,epsilon,1.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.091975309206e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.001674073990e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985946366950e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986925662831e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.001630154677e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.992105048591e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989202603175e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989271822491e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.991654161188e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012538402936e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975522590431e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.977975286516e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008134327312e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.111898163104e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.797403137291e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.807955091173e+00
dt_s,epsilon,3.000000000000e-04,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088379260071e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.361113214191e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.042730136270e+00
dt_s,epsilon,3.000000000000e-04,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.087703230286e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.995349398812e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985950420623e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986931791242e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.995305830990e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.998038262055e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989196413316e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989288308869e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.997587063707e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012574917853e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975390223018e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.976980746475e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008170740561e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.112459442171e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.798778257716e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.814363913321e+00
dt_s,epsilon,1.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088178582552e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.349933072773e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.027286094480e+00
dt_s,epsilon,1.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.033052646309e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.999217058048e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985951419282e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986933785353e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.999173237443e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.993673960407e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989201012131e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989295146836e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993222998726e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012560174988e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975394134239e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.977101231906e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008156086367e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.112205521682e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.797734631442e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.811191187309e+00
dt_s,epsilon,3.000000000000e-03,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088193609051e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.349022158385e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.033222210314e+00
dt_s,epsilon,3.000000000000e-03,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.053706814519e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.000145974094e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985946060582e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986922575476e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.000102147873e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.993617223421e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989203301362e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989304990928e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993166295363e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012638416984e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975355600813e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.976980387327e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008234201789e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.112151988307e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.797941365169e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.811781937881e+00
dt_s,epsilon,1.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088364233571e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.347397410682e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.031654943525e+00
dt_s,epsilon,1.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.046765226311e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.001894946880e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985950800920e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986933697362e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.001849410483e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.992288436878e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989194168821e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989301995843e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.991820853779e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012464898702e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.975274479500e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.976967584115e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.007898714437e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.111044913384e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.797234685350e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.811249990340e+00
dt_s,epsilon,3.000000000000e-02,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088549959089e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.343446208367e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R16,1.029604788600e+00
dt_s,epsilon,3.000000000000e-02,2,3.000000000000e-13,1.000000000000e-13,abs_R26,1.046492651399e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.003510682533e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985598527726e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,abs_R26,1.987557251251e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.001097318351e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,scaled_max_error,2.016727126579e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,abs_R16,1.977312874046e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,abs_R26,1.985937094934e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.991549188636e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.087110598351e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,abs_R16,1.877457119707e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,abs_R26,1.954143426796e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008489070174e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,scaled_max_error,1.171376127821e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,abs_R16,1.270025816342e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,abs_R26,1.646162627327e+00
dt_s,epsilon,1.000000000000e-01,2,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088073400120e+00
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-2.890807195651e-01
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,abs_R16,3.482744596694e-01
dt_s,epsilon,1.000000000000e-01,2,3.000000000000e-13,1.000000000000e-13,abs_R26,7.166314295015e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.999287465121e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.999713508070e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.999178620643e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.999243650879e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.993736399703e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.986504037720e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.975369341276e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993285470581e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012632744733e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R16,2.061846403864e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R26,2.227779744775e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008228612794e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,1.982375950753e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R16,1.286678661206e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R26,3.400169277460e+00
dt_s,epsilon,1.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,7.129395133357e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,-1.430701140364e+00
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R16,-5.485814586183e-01
dt_s,epsilon,1.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R26,-4.472550154069e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.001789642484e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.999758976055e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,abs_R26,2.000146235538e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.001745716899e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.992004560491e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989252039021e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989197374881e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.991553675846e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012549517025e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R16,2.004485396722e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,abs_R26,2.045178369145e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008145354896e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.141444209171e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R16,1.824092442858e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,abs_R26,1.353003050644e+00
dt_s,epsilon,3.000000000000e-06,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088364233571e+00
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,3.080656860429e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R16,-3.778731646439e-01
dt_s,epsilon,3.000000000000e-06,3,3.000000000000e-13,1.000000000000e-13,abs_R26,-6.783818570810e-01
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.999787100285e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.996454654990e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.996416585298e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.999743282600e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.994052667452e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.995452769948e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.995730824387e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993601545036e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012293655031e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R16,1.978798598275e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R26,2.016235926783e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.007889645660e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.120027896236e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R16,1.769347474019e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R26,1.723929400892e+00
dt_s,epsilon,1.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088364233571e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.217885348952e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R16,1.056969806329e+00
dt_s,epsilon,1.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R26,1.357254765552e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.992813381951e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985991007557e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.987088750568e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.992769918808e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.999744939990e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989155920878e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989005895467e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.999293649780e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012558360509e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R16,1.972608876910e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,abs_R26,1.965897856410e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008154272971e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.057520221272e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R16,1.780626641651e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,abs_R26,1.973821053695e+00
dt_s,epsilon,3.000000000000e-05,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088379260071e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.449415867425e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R16,1.020909384757e+00
dt_s,epsilon,3.000000000000e-05,3,3.000000000000e-13,1.000000000000e-13,abs_R26,4.406412541776e-01
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,2.000172389769e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.986069021244e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.987131292659e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,2.000128562636e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.993659246741e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-11,3.000000000000e-12,abs_R16,1.989301370959e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-11,3.000000000000e-12,abs_R26,1.989374214642e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-11,3.000000000000e-12,difference_from_finest_dt,1.993208285858e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-12,1.000000000000e-12,scaled_max_error,2.012560174988e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-12,1.000000000000e-12,abs_R16,1.974841649750e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-12,1.000000000000e-12,abs_R26,1.975144844554e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-12,1.000000000000e-12,difference_from_finest_dt,2.008156086367e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-12,3.000000000000e-13,scaled_max_error,2.087148815478e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-12,3.000000000000e-13,abs_R16,1.783810296017e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-12,3.000000000000e-13,abs_R26,1.835081869866e+00
dt_s,epsilon,1.000000000000e-04,3,1.000000000000e-12,3.000000000000e-13,difference_from_finest_dt,2.088193609051e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-13,1.000000000000e-13,scaled_max_error,1.343532519173e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-13,1.000000000000e-13,abs_R16,1.040853994640e+00
dt_s,epsilon,1.000000000000e-04,3,3.000000000000e-13,1.000000000000e-13,abs_R26,1.278852998747e+00
dt_s,epsilon,3.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,scaled_max_error,1.998949877264e+00
dt_s,epsilon,3.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,abs_R16,1.985950612638e+00
dt_s,epsilon,3.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,abs_R26,1.986940231174e+00
dt_s,epsilon,3.000000000000e-04,3,3.000000000000e-11,1.000000000000e-11,difference_from_finest_dt,1.998906070622e+00
dt_s,epsilon,3.000000000000e-04,3,1.000000000000e-11,3.000000000000e-12,scaled_max_error,1.993903176377e+00
