dt_s,status,reason,full_matrix_error,R16,R26,abs_R16,abs_R26,dispersion_error,determinant_error,canonical_J_error,epsilon,richardson_levels,ranks,finest_epsilon,rays_per_segment,elapsed_s,integration_method,path,scaled_max_error,relative_frobenius_error,worst_entry,orbit_threader_wall_s,R11,R12,R13,R14,R15,R21,R22,R23,R24,R25,R31,R32,R33,R34,R35,R36,R41,R42,R43,R44,R45,R46,R51,R52,R53,R54,R55,R56,R61,R62,R63,R64,R65,R66,difference_from_finest_dt,R16_difference_from_finest_dt,R26_difference_from_finest_dt,mpi_matrix_max_difference,mpi_diagnostics_max_difference
1.000000000000e-11,OK,,5.532932340913e-05,-1.744491433938e-05,-5.463670427866e-06,1.744491433938e-05,5.463670427866e-06,1.744491433938e-05,6.462283400000e-09,2.692177900000e-05,1.000000000000e-05,1,1,5.000000000000e-06,24,1.487924459158e+00,BORIS,L1/dt-1e-11/eps-1e-05/ranks-1,5.532932340913e-05,7.863203210241e-06,R34,1.266480000000e+00,-1.386364750923e+00,-1.278883509464e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209474125091e-01,-1.386365141231e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851324959797e+00,1.040670782866e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329210574572e+00,3.851325517107e+00,0.000000000000e+00,0.000000000000e+00,-2.191957766388e-05,3.285151686494e-05,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.435410095946e-02,2.616008028434e-10,2.039318748431e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999998006e-01,5.533230999966e-05,-1.743957558123e-05,-5.463372948072e-06,0.000000000000e+00,0.000000000000e+00
3.000000000000e-11,OK,,4.974885234095e-04,-1.546502207690e-04,-4.848564001892e-05,1.546502207690e-04,4.848564001892e-05,1.546502207690e-04,1.322587300000e-08,7.271494700000e-05,1.000000000000e-04,1,1,5.000000000000e-05,24,1.330363207962e+00,BORIS,L1/dt-3e-11/eps-0.0001/ranks-1,4.974885234095e-04,6.452219843302e-05,R34,1.108480000000e+00,-1.386462875258e+00,-1.279207393259e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811922866e-01,-1.386466592541e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108064771e+00,1.040626566946e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108164620e+00,3.851113086165e+00,0.000000000000e+00,0.000000000000e+00,-2.843858592704e-05,1.946208101221e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.426488665606e-02,-6.292562944217e-12,-9.724305788390e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000004e+00,4.974915200009e-04,-1.546434859921e-04,-4.848349940809e-05,0.000000000000e+00,0.000000000000e+00
1.000000000000e-13,OK,,9.152484548025e-09,-6.485070243029e-09,-1.959308355155e-09,6.485070243029e-09,1.959308355155e-09,6.485070243029e-09,1.062141500000e-10,3.399280900000e-10,1.000000000000e-04,2,1,2.500000000000e-05,36,3.635747099994e+01,BORIS,L2/dt-1e-13/eps-0.0001/ranks-1,9.152484548025e-09,1.197763350074e-09,R12,3.614110000000e+01,-1.386352257809e+00,-1.278842328532e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431231828e-01,-1.386352257394e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,1.975442325572e-09,6.493420110513e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437723020913e-02,2.017555120653e-10,2.936728743239e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000340e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.229248440346e-08,-1.987023159744e-08,-4.817903630995e-09,1.987023159744e-08,4.817903630995e-09,1.987023159744e-08,3.415163300000e-09,2.776689800000e-09,1.000000000000e-05,2,1,2.500000000000e-06,36,1.305191537482e+01,BORIS,L2/dt-3e-13/eps-1e-05/ranks-1,4.229248440346e-08,6.314915923987e-09,R12,1.283140000000e+01,-1.386352269048e+00,-1.278842361672e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431279680e-01,-1.386352269974e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078244e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378799e+00,3.851352078544e+00,0.000000000000e+00,0.000000000000e+00,5.101731907646e-09,2.102190573762e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722288060e-02,-1.320677109270e-09,-1.679394762405e-09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000639e+00,4.473000103644e-08,-1.181016694299e-08,-1.552814402317e-09,0.000000000000e+00,0.000000000000e+00
1.000000000000e-12,OK,,4.903804844414e-07,-2.052735408928e-07,-5.841271810691e-08,2.052735408928e-07,5.841271810691e-08,2.052735408928e-07,3.427163100000e-09,6.676538100000e-09,1.000000000000e-01,2,1,2.500000000000e-02,36,4.973668708932e+00,BORIS,L2/dt-1e-12/eps-0.1/ranks-1,4.903804844414e-07,6.485591154817e-08,R12,4.747530000000e+00,-1.386352405714e+00,-1.278842809760e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431732400e-01,-1.386352408429e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851351908512e+00,1.040676276969e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223299192e+00,3.851351911823e+00,0.000000000000e+00,0.000000000000e+00,6.212989027945e-08,2.072664940172e-07,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437713308075e-02,6.771690226940e-14,4.610421089860e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,5.527200013233e-07,-1.749280392454e-07,-5.474965939428e-08,0.000000000000e+00,0.000000000000e+00
3.000000000000e-12,OK,,4.856663409214e-06,-1.614758838768e-06,-4.998857760508e-07,1.614758838768e-06,4.998857760508e-07,1.614758838768e-06,3.079142700000e-09,6.327445800000e-09,1.000000000000e-01,2,1,2.500000000000e-02,36,2.720672624884e+00,BORIS,L2/dt-3e-12/eps-0.1/ranks-1,4.856663409214e-06,6.355308250534e-07,R34,2.499270000000e+00,-1.386353414560e+00,-1.278846138021e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209435195113e-01,-1.386353449792e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851349718071e+00,1.040675830132e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329222264272e+00,3.851349763716e+00,0.000000000000e+00,0.000000000000e+00,4.661246679137e-07,1.596783904047e-06,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437648066835e-02,-2.392904765402e-14,-7.042597106743e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999999998e-01,5.021090000668e-06,-1.584413337121e-06,-4.962227173382e-07,0.000000000000e+00,0.000000000000e+00
1.000000000000e-11,OK,,5.506070340999e-05,-1.745832383783e-05,-5.461036455989e-06,1.745832383783e-05,5.461036455989e-06,1.745832383783e-05,5.036282000000e-08,4.958642900000e-08,1.000000000000e-01,2,1,2.500000000000e-02,36,2.035112334182e+00,BORIS,L2/dt-1e-11/eps-0.1/ranks-1,5.506070340999e-05,7.069967053490e-06,R34,1.816220000000e+00,-1.386364757310e+00,-1.278883547582e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209474141638e-01,-1.386365150827e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851325106514e+00,1.040670809728e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329210647091e+00,3.851325646179e+00,0.000000000000e+00,0.000000000000e+00,5.001034592189e-06,1.721693639496e-05,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.436913421813e-02,-6.438150187173e-14,-1.071572023178e-13,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,5.522513000145e-05,-1.742797833618e-05,-5.457373397276e-06,0.000000000000e+00,0.000000000000e+00
3.000000000000e-11,OK,,4.974612834090e-04,-1.546585043551e-04,-4.848203997182e-05,1.546585043551e-04,4.848203997182e-05,1.546585043551e-04,5.154813900000e-08,1.017571900000e-07,1.000000000000e-01,2,1,2.500000000000e-02,36,1.871102124918e+00,BORIS,L2/dt-3e-11/eps-0.1/ranks-1,4.974612834090e-04,6.341392249820e-05,R34,1.651570000000e+00,-1.386462884812e+00,-1.279207419628e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209811944670e-01,-1.386466598776e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851108096664e+00,1.040626569670e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329108178447e+00,3.851113091065e+00,0.000000000000e+00,0.000000000000e+00,4.422225997274e-05,1.525120224434e-04,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.430534945634e-02,1.633355532220e-14,3.026184125881e-14,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,4.976257100004e-04,-1.546281588535e-04,-4.847837691311e-05,0.000000000000e+00,0.000000000000e+00
1.000000000000e-13,OK,,9.393484434739e-09,-6.957775625223e-09,-3.291113077045e-09,6.957775625223e-09,3.291113077045e-09,6.957775625223e-09,3.524011100000e-10,1.813928000000e-09,3.000000000000e-05,3,1,3.750000000000e-06,48,4.723507670895e+01,BORIS,L3/dt-1e-13/eps-3e-05/ranks-1,9.393484434739e-09,1.279683342695e-09,R12,4.700950000000e+01,-1.386352257402e+00,-1.278842328773e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431232941e-01,-1.386352259252e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352100163e+00,1.040676316098e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223389156e+00,3.851352100046e+00,0.000000000000e+00,0.000000000000e+00,1.758525635489e-09,6.308453713587e-09,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722999172e-02,1.043274999082e-09,-7.223185406650e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.999999981861e-01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.000000000000e-13,OK,,4.173340961700e-08,-1.964300231165e-08,-1.035312572820e-08,1.964300231165e-08,1.035312572820e-08,1.964300231165e-08,3.816722600000e-08,2.505384300000e-08,3.000000000000e-06,3,1,3.750000000000e-07,48,1.703833445907e+01,BORIS,L3/dt-3e-13/eps-3e-06/ranks-1,4.173340961700e-08,6.982974023575e-09,R34,1.682030000000e+01,-1.386352274155e+00,-1.278842355253e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-7.209431402692e-01,-1.386352288945e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.851352078242e+00,1.040676311625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.329223378798e+00,3.851352078543e+00,0.000000000000e+00,0.000000000000e+00,-3.137001954549e-09,1.804613514441e-08,0.000000000000e+00,0.000000000000e+00,1.000000000000e+00,-9.437722029605e-02,-4.689483532925e-09,1.662361174391e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.000000013113e+00,4.473000103644e-08,1.010783452833e-08,1.146120488586e-08,0.000000000000e+00,0.000000000000e+00
