       4.56733         1.2316        3.54674         2.0681        29.9817       -1.42805 
       4.84548      -0.614296        4.00265        2.62863        30.9026      -0.866169 
       5.86716       -1.98185        4.40194        2.06494        31.2358        -1.0579 
       6.51497       -2.07237        4.10999        1.21129        31.4009        -1.3711 
       7.31349       -2.36131        3.83334        1.08961        31.5916       -1.66397 
       7.65227       -2.79106        3.58551       0.582032        31.9324       -2.57938 
       8.19787       -2.75684        3.70807       0.277382        31.8829       -2.53589 
       9.53331       -2.23619        4.30092      0.0181492        30.9899       -2.52489 
       11.3211       -2.14153        4.84169      0.0325461        30.0905       -2.31655 
       13.1478       -1.79993        4.63995       0.574049        29.0745        -2.1672 
       13.9079       -1.22786        4.26415        1.20263        28.7232       -1.84524 
       4.03077        -2.6542         6.5826        -6.3435        23.8635       -2.94413 
       4.21919       -1.78371        6.32041       -7.02387        23.7848       -3.34498 
       4.34978       -2.00667        6.58806       -6.83993        23.9311       -3.38365 
       5.86009       -1.51877         9.4553       -4.03209        24.6506       -2.90294 
       6.98562       -1.16062        10.5791       -3.12998        25.2803       -2.94368 
       7.50035       -1.37001        11.1965         -2.585        25.0532       -2.57733 
        8.9844       -1.82066        11.1846        -2.3778        25.5978       -1.92698 
        10.728       -1.99221        12.0667       -1.30352        27.0131       -0.47636 
       11.4719       -1.26292        13.0067        -1.1311        27.4841      -0.423489 
       3.66843         1.0165        16.5529       -1.79612        24.1811       -1.22714 
        3.8987        1.15585        16.1609       -2.21698        23.7402       -1.00452 
       4.13201        1.33324        15.7056       -2.66816        23.1457      -0.362069 
       4.25093       0.360336        15.6902       -2.84635        23.1183      -0.678872 
       4.16754       0.724091        15.7862       -2.73217        23.1682      -0.596024 
        4.3124       0.323117        15.3641       -2.81074        23.2639       -1.31921 
        2.9114       0.833616        3.58394        2.24647        27.2485       -2.58486 
       3.79001        1.17116        4.81303        2.96943        27.3898       -2.90618 
       4.70698        2.25339        5.64589        2.79789        28.2173       -3.00588 
        4.9276        0.60827         5.8793        3.32697        29.4337       -1.76885 
       5.00545       0.109991        5.13771        2.96137        30.6482       -1.27904 
       4.96897      -0.520785        5.25042        3.17361        30.4566       -1.16953 
       5.04567        1.38635        6.02289        3.09715        28.9724       -2.30879 
       5.05739      -0.185275        5.85174        2.31039        29.9015       -2.19005 
       5.50417       -2.63136        4.98837        1.79009        30.5611       -1.70178 
       6.25845       -2.61444        4.52102       0.801257        30.7315       -1.82697 
       6.93644       -2.45048        3.87583      -0.187743        31.3221       -2.08186 
       8.03351       -2.62906        3.77954     -0.0913815        31.4298        -2.2658 
       8.64376       -2.54657        4.00041      -0.328445          31.56        -2.5687 
       10.1859       -2.12281        4.39503       0.162566        30.8112       -2.51534 
        11.075       -2.30335         4.6788       0.972421        30.0548       -1.99877 
       12.3899       -1.52747        4.58951        2.23866        28.9756       -1.70447 
       13.6923      -0.727443        4.21941        2.43809        28.6977       -1.53666 
       2.87124        1.43706        15.2935       -2.20281        16.9667       0.510254 
       4.01311       0.911851        15.5404       -1.88138        17.2228       0.358217 
       4.37909        0.44456         15.987       -1.57056        16.6143       0.814273 
       4.27987       0.860295        16.6968       -1.29544        16.4271         1.0416 
       4.63347       0.270896        17.3383      -0.719688        16.6093        1.06127 
       4.95647      -0.463133        17.4473      -0.371095        16.8991       0.888725 
       4.77304       0.675441        18.1966      -0.109908        16.9546       0.718239 
          5.25      -0.356115        19.4574         1.1648        17.0038       0.679011 
       5.61419       -1.18238          18.84       0.685534        16.7598       0.723198 
        5.9995       -1.46635        18.9602        0.64218        16.6864       0.536372 
       7.62561       -1.51108        18.6069       0.234379        15.6868      0.0161113 
       8.54326       -1.69785        17.8734       -0.18285        15.2435      -0.352573 
       8.84845       -2.01598        17.9796      -0.196814        15.1426      -0.488254 
       9.39701       -2.39254          17.56      -0.459467        15.0624      -0.534313 
       9.42841       -2.13799        16.2451      -0.906026        15.3826      -0.228059 
       4.05999        1.62698        5.55574        3.16513        27.1239        -3.3127 
       4.84215        1.76454        6.22771        3.32201        27.8809        -3.0798 
         5.241        2.59036        6.19342        2.78403        28.2073       -3.22246 
       5.32621         2.1359        5.96089        2.50319         29.099         -2.687 
       5.29155        1.09533        5.69755        1.87075        29.9866       -2.53435 
       4.80954       -1.53705        5.57558        1.25468        30.0493       -2.70841 
       4.98053      -0.158109        6.07457        1.66809        29.3267       -2.60425 
       5.17881        0.74521        5.86634       0.844157        29.2246       -3.11955 
       4.96945        -3.7488        5.44133       -0.47215        29.3643       -3.25465 
       5.37517       -3.67377        5.31069      -0.142702        29.7039       -2.98524 
       6.56016       -2.91293        4.52205      -0.346698         30.608       -2.43145 
       8.32775       -2.33334        4.80557       -0.57778        30.3566       -2.75029 
         8.936       -2.10101        4.84667      -0.325461        29.9733       -2.79627 
       9.75546       -2.18267        4.83671       0.207804        29.7293       -2.44323 
       10.5957       -2.13396        4.88394         1.8138          29.57       -1.66049 
       11.8184        -1.6195        4.83748         2.5926        28.7413       -1.37647 
       13.8984      -0.885398        4.26391        1.96347        28.4646       -1.45984 
       10.2654       -2.34863        15.8085       -1.12189        15.0834      -0.207909 
       11.8654       -2.28747        15.4562       -1.40394        15.2226      -0.186877 
       5.42178      -0.553819        15.1252       -3.37831        23.0901       -1.02237 
       6.61872      -0.461182        14.6543        -3.7021        22.6901       -1.23778 
       7.51795      -0.516512        14.2689       -3.69915         22.359       -1.03757 
       7.79616       -1.24103        14.6551       -3.19061        22.4178       0.452087 
       7.89124       -1.76986        14.7709       -2.88664        22.4751        1.16433 
       8.92135       -2.23226        14.8348       -2.89132        22.9761       0.885843 
       9.62701       -3.01318        14.9022       -3.21931        23.4416     -0.0630073 
       9.73106       -1.82793        14.8289       -3.31846         23.397       -1.48535 
       9.52982      -0.826731        14.7788       -3.22993        23.5392       -2.14531 
       10.6053       -2.19776        15.1807       -2.94324        24.3302      -0.881055 
       14.2099       -1.09276        17.1378       -1.47144        25.3891        0.71738 
       11.4302       -1.53108        12.7171      -0.924733        27.7077      -0.388006 
       11.0148      -0.406661        12.0669       -1.64821        27.7322       -1.57678 
       4.25087       0.331258        6.89517        4.30829        26.6847       -2.92866 
       4.93539        1.80453        6.67269        3.07717        27.2478        -3.5712 
       5.50556        3.23617        6.15755        2.06629         28.257        -3.5089 
       5.73652        3.19015        5.78252        1.59188        29.4262       -3.13024 
       5.06669      -0.224818        5.81495        1.66204        29.8428       -2.66606 
       4.56442       -2.58065        5.52054       0.217003        29.6028        -3.1598 
       4.66506       -1.59039        5.71337      -0.450278        28.8384       -3.53185 
       4.83396      -0.502022         5.6313       -1.69206        28.6533       -4.12286 
       4.71364       -3.60301        5.40375       -1.06036        29.2089       -3.64292 
       4.75362       -3.30161        5.75191        1.36612        29.5416       -2.36262 
       6.24924       -3.36817        5.11057       0.148696        29.7857       -2.57629 
        8.4474        -2.1555        4.95677        1.12925        29.5168       -1.92104 
       8.87461       -2.03985        5.02214        1.41567        29.3564       -1.85857 
       9.49564       -2.04046         5.0425        1.44921        29.3091        -1.8587 
       10.2093       -2.03529        5.21646        1.95889        28.9771       -1.55669 
       11.1515       -1.77081        5.19676        2.57685        28.7431        -1.2474 
       13.6389       -1.07989        4.31542        1.75451        28.6891       -1.66091 
        11.744      -0.958565        12.2877      -0.850185        28.5144       -1.26516 
       5.11184        1.73243         6.2072       -4.52746        24.3619       -4.44039 
       2.84547         1.5063        18.2234      -0.608298        16.4058       0.455759 
       4.25782        1.61316        18.2222      -0.451255        16.9106       0.409585 
        4.8576        0.78787        18.5021       0.157317         17.089       0.533014 
       5.12085       0.695049        19.6693        1.21171        17.1049       0.442925 
       5.39739       0.919557        21.0258         2.1737         17.118       0.315448 
       5.44799       0.843339         21.155        1.58406        16.9033      -0.858612 
       5.42652       0.540088        21.3833        2.15103         16.921       0.268352 
       5.35353      -0.239638        21.6659        2.34347        16.7913       0.573555 
       5.42589       -1.69691        22.2111        2.85401        16.3874       0.967039 
       5.57923       -2.06284        21.8944        2.45658        16.2304       0.561709 
       6.87722       -1.76643        20.6761        1.36253        15.7548       0.101239 
       8.08682       -2.67526        20.3587       0.479987        15.4117      -0.423885 
       8.35871       -2.35764        19.7952       0.312196        14.8765      -0.296361 
       4.27198      -0.284456         7.2308        3.71346        26.4552       -3.08185 
       4.66058       0.136689        6.90624        2.52397        27.2496        -3.2523 
       5.69315        3.78629         6.0826      -0.491511        27.9111       -4.35266 
       5.72218         3.8811        5.86734     -0.0694615        28.7956       -3.89009 
       5.07509       0.340054        5.97758        1.14502        29.1812       -2.93015 
       4.67208       -3.13334        5.85965        1.79635        29.5901       -2.15415 
       4.50559       -3.15574        5.74761        1.02801        29.4958       -2.66443 
        5.0002      -0.149993        5.80834       0.655422        29.2859       -3.07871 
       4.94151      -0.817248         5.7564        1.45236        29.8201       -2.70966 
       5.02232        -3.2468         5.7661         1.8474        29.5102       -1.90216 
        5.7216       -3.21397        5.56595        1.70487        29.3853        -1.7649 
         7.565       -2.14546         5.1144        2.68842        29.0864      -0.898057 
       9.05352       -2.04922        5.15287        3.31605        28.6434      -0.690373 
       9.44388       -2.05707        4.91496        2.90999        29.1419      -0.885759 
       10.4768       -1.94705        4.98491        2.67634        29.1021       -1.14123 
       11.3071       -2.05455        5.13143        1.55256        28.6822       -1.67999 
       12.6433       -2.30484        4.79013      -0.135244        28.7318       -1.67428 
        8.8583       -2.34058        18.8714      -0.135041        15.1347       -0.52653 
       8.90649       -2.22132        18.7745      -0.178003        14.6017      -0.519971 
       9.68849       -2.93989        18.4714      -0.526019        14.5962      -0.535861 
       11.5041       -2.51336        18.0797      -0.738985        15.1207      -0.292865 
       4.61731       -1.18834        6.23358       -4.67009        25.3858       -5.01945 
       4.73205      -0.942953        6.04839       -5.47428        25.4434       -5.02263 
       5.21546        1.56657        6.04875       -5.38537        25.2108       -5.15656 
       4.57263      -0.872296        6.14092       -4.82462        25.0036       -4.55947 
       3.96824       -4.59658        6.97479       -2.83785        25.6958       -3.78474 
       4.88728        -4.4844        7.23943       -2.73284        25.9368       -3.45697 
       6.91575       -3.51162        6.98874       -1.91401        26.3547        -2.3922 
       8.67365       -3.09749        7.00237       -1.62832        27.1502       -2.66208 
       9.19461       -3.17109        7.60544       -1.37267        27.3296       -2.25176 
       9.97446       -3.27551        8.32354      -0.980057        27.5228       -1.61452 
        10.609       -3.47225         8.3396      -0.647568         27.812         -1.247 
       5.01512        1.51054        6.70341        2.06723        27.0925        -3.7295 
       4.36661       -1.44414        6.99599         2.8376        27.7811       -2.57815 
       5.40773        2.12332        6.11996      -0.174197        27.8697       -4.15171 
       5.35972        3.95813        6.21477       -1.22346        28.4274       -4.11484 
       5.46371        2.28714        5.81548      -0.796085        28.6901       -4.01415 
       4.63627       -1.94374        5.89921       0.759659        29.1291       -2.87097 
       4.66471       -3.04434        6.13271        2.40263        29.4001       -1.67748 
       5.03328      -0.183059        6.02199        2.23229        29.6735       -2.31544 
       4.85781       -1.00471        5.93539        1.49043        29.4679       -2.61826 
       4.71976       -3.06977         6.1495        2.46347        29.3533       -1.58963 
       5.60228       -2.81588        6.03782        2.99499        28.6571       -1.11231 
       7.51764       -2.11142        6.58828        2.97089        27.8282       -1.42029 
       8.70585       -2.11921         6.6018        3.50193         27.997      -0.367117 
        9.4265         -2.226        5.90798        2.48064        28.1698       -1.29803 
       10.5458       -2.22145        5.17402       0.828253        28.8039       -2.22801 
       11.7488       -2.22232         4.9511       0.579488        29.1797       -2.21935 
       12.7517       -2.24536        4.83867      -0.181055        28.9152       -2.09101 
       3.07289       0.939655        19.6001      -0.485828         24.825     0.00470876 
       3.46676        1.32169        18.3822       -1.22567        23.9338       0.157948 
       3.76092       0.997857        17.8448       -1.58806        23.7569      -0.108719 
       4.01035      -0.121338        17.5962       -1.78753        23.8333      -0.784537 
       2.29404        1.78965        21.6437         1.0257         15.798      -0.282966 
       4.75769        2.60477        21.0235        1.09104        16.5723       0.358443 
       5.64172        1.23589        21.7547         1.5108        16.5143        -1.0557 
       5.49118        0.35969        22.0971       0.990351         15.977       -2.10978 
       5.47343       0.271815        22.1331        1.10111        16.0021       -1.96024 
       5.38824      -0.055058        22.0443       0.645952        16.0193       -2.64447 
       5.76898        1.79439         22.173       0.359165        15.8521       -2.62201 
       5.13707       -1.41081        22.7646        1.73333        15.8241       -1.59233 
       5.09306       -2.37941        23.1434        2.31871        15.8057      -0.924962 
       5.41587       -1.13559        23.0182        3.20999        16.2994         1.3676 
       6.52556       -2.16247        22.5249        2.30099        15.2146       0.636043 
       5.13874        1.50341        6.65332       0.649158        26.8797       -4.31313 
       4.48102       -1.50629        6.86977       0.738202        27.1336       -3.88899 
       4.68166       -1.12129        6.12624       -1.73384        27.4363       -4.80346 
       5.41505        4.39752        6.36703       -1.10381        27.6182       -4.51679 
       5.51927        4.22509        6.05069      -0.457176        28.3614        -4.0639 
       4.65645       -1.54981        5.75591      -0.553079        28.7009       -3.60091 
        4.3891       -2.43746        6.42733       0.845363        28.1106       -3.02409 
       4.80661       -0.73486        6.18645         1.4524        28.9487       -2.66164 
       4.62241       -1.86332          5.895       0.421279         28.953       -3.05652 
       4.34809       -3.05932        6.51702        1.75171        28.3764        -2.3512 
       6.31275        -2.8144        6.53253       0.975132        27.4877       -3.05358 
       7.37216       -2.57594        6.54916       0.154898        27.0893        -3.1665 
       8.04056        -2.6221        6.58571       0.597227        27.1638       -2.36307 
       8.86208       -3.13092        5.98363       0.040505        27.3312        -3.3151 
       10.4975        -2.5444        5.58812      -0.695979        28.6527       -2.77883 
       11.7219       -2.20773        5.97738      -0.669048        29.6684       -2.01412 
       14.0185       -1.68421         6.7855      -0.381696        29.8547       -1.21178 
         7.699        -2.6745        20.8872       0.729718        15.3065      -0.466279 
       7.74576       -2.37275        20.7285       0.885234        15.1045      -0.227246 
       8.22045        -2.6443        20.1527       0.370804        15.1898      -0.339325 
       8.79952       -2.77349        19.4356      -0.241037        14.6807       -0.39744 
       9.55922       -3.14683        19.4127      -0.572157        14.7478      -0.306242 
       11.3882       -2.55239        19.4983       -0.46893        15.5527     -0.0862615 
        4.2077     0.00533258        17.5905       -1.91532         23.444      -0.447838 
       4.36664       0.106173        18.6712       -1.26019        23.2286      -0.184945 
        5.3302      -0.703243        18.8775       -1.11511        23.0623      -0.946683 
       5.71799      -0.647202        18.2202       -1.50233        22.8447       -1.04009 
         7.072      -0.466479        16.8557       -2.43668        22.2683       -1.20432 
        7.9486      -0.863224        16.2555       -2.74393        22.1261      -0.722827 
       7.97117       -1.41778        16.5338       -2.06786        21.8339       0.529267 
       8.70133       -2.56808        16.0136       -2.35304        22.3323         1.0382 
       9.62245       -3.26479         15.182       -3.47751         23.284       0.584103 
       5.29767        1.85662         6.4677       -1.46805        26.7033         -5.249 
       4.61758       -1.53088        6.13162       -1.62498        27.5294       -4.67187 
       4.83699      -0.102141        6.31035       0.153713         27.827       -3.81336 
       5.37615        4.97745        6.01179       0.147643         27.903       -4.11008 
       5.51294        3.95935         6.1471      -0.915788        28.0889        -4.2896 
       4.62522       -1.65573         5.8576       -2.13696        28.0546       -4.56831 
       4.43338       -2.67006        6.19671       -1.63274        27.5582       -4.61996 
       4.75822      -0.733041        6.31533       -2.71196        26.9694       -5.74138 
       4.61906        -1.8162        6.22398       -2.39766         27.425       -5.21538 
        4.3753       -2.82227        6.45949        -1.2124        27.2952       -4.59062 
       6.30637       -3.05457        6.42875      -0.613344        27.5928       -3.77504 
       7.80966       -2.76481         6.4951      -0.970619        27.5512       -3.84124 
       8.36183       -2.33723          7.429       -1.32289        27.9406       -3.23317 
       8.90083       -2.37067        7.68763       -1.10241        28.0822       -2.90911 
       10.5645       -2.63032        7.76547      -0.311123        28.9617       -2.24772 
       12.4501        -2.0748        8.02208      -0.221472        29.7476        -1.3134 
        14.143       -1.84332        8.17239      -0.257377        30.0905       -0.59876 
       9.60949       -1.27889        14.8406       -3.43911        23.2287       -1.73781 
       9.85816        -1.5349        15.1934       -3.71048        23.6031       -1.57519 
       11.6593       -1.62625        16.9458       -2.46688        24.5364      -0.267088 
       15.4061      -0.476289        17.9861       -1.51277        25.3764       0.717901 
        11.768       -2.69081        8.15226      -0.424105        28.8887       -1.26016 
       3.32246       0.503071        19.5764       0.246629        28.0625       -1.65971 
       2.41212        2.38153        23.0688        1.05191        15.4374      -0.468443 
        4.6794        3.05746        23.3231        1.58528        15.9835      -0.833296 
       5.34936       -0.58407        22.7854       0.628578        15.4624       -3.36497 
       5.49005       0.109703        22.8082       0.545035        15.3666       -3.30602 
       5.85176        1.57327        22.8996        1.05552        15.6858       -1.90031 
       5.35646      -0.789959        23.4934        1.98096        15.5837       -1.37855 
       5.81455        1.27332        23.6468        1.22259        15.2812       -2.20474 
       5.52797      -0.147663        23.9107        1.79111        15.2653       -1.78719 
       5.44723      -0.616292        23.6905        2.69988        15.8774       0.127843 
       5.50226        3.22798        6.63718       -2.87418        26.7831       -5.44321 
       5.31066        1.93673        6.40529       -1.51735        26.8548       -5.16842 
       5.10186         1.4882        6.71949       0.807576        26.7267       -4.30645 
       5.58363        3.66355        6.33591      -0.984443        27.0823        -4.8445 
       5.33837        2.05282        6.46413       -2.14796        26.6881       -5.48084 
       4.58965       -1.95642        6.67861       -2.99475        26.5269       -5.83329 
       4.35897       -2.68896        6.77643       -2.15764        26.3423       -5.62547 
       4.40985       -2.25188        6.84304       -1.17619        26.4235       -5.14199 
       4.88509      0.0434666        6.58723       -1.54483        26.4577       -5.51113 
       4.26419       -3.11982        6.84356       -1.03686        26.7134       -4.82913 
       6.10748       -3.22578        6.97513       -1.75101         27.386       -4.10366 
        8.8213       -2.18522        7.68982       -0.71699        28.4836       -3.17527 
       9.55493       -1.95428        8.32584      -0.731213        29.0897       -2.68088 
       9.30872       -1.33914        8.50731       -1.54755        28.7741       -2.63886 
       10.4974       -2.45589        9.05344      -0.505325        29.0955       -1.97208 
       12.8726       -1.89353        9.62865      0.0859111        30.1733      -0.696589 
       13.9238       -1.74351        10.0772       0.317527        30.8079      -0.165085 
       5.57769      -0.931129        23.8834        3.31182        16.0695        1.61596 
       5.71055         -2.968        23.6351        2.56525        15.3468       0.527767 
       6.44197       -3.66806        22.7891        1.48305        15.1611     -0.0902957 
       7.28093       -3.67234        21.8163       0.408236        14.8703      0.0733343 
       7.35586       -3.13977        21.5489       0.749878        15.1441      -0.369962 
       8.17616       -3.39258        20.8359        0.14809        15.3238      -0.377454 
       9.52346       -3.05689        20.2717      -0.183035        15.9657      -0.298016 
       12.4588       -2.03895        21.0845      -0.055211        16.3912       0.272011 
       3.81356       0.513429        18.9281      -0.153356        28.8432       -1.34244 
       3.00925        5.12918        10.0899       -3.02846        24.6709       -3.42853 
       2.39722       0.973215        10.5867       -3.69087        24.6998       -2.78734 
       3.08372       0.883458        11.5377       -3.34392        24.1198       -2.66581 
       4.18468       0.988617        9.69973       -4.60204        23.7383       -2.69437 
       4.84836      -0.678611        8.06165        -6.1244        23.4656       -3.00359 
       4.79405       -1.46294        8.00695       -5.75449        23.7786       -3.13185 
        4.6695        3.13901        7.55424       -2.78402        27.1068       -4.49083 
       5.35256        3.37129        6.84269       -3.23792        26.4349       -5.17225 
       5.32893        1.96764        6.50577       -3.76389        26.0672       -5.70192 
       5.72477        4.06516        6.67042       -2.41598        26.1344       -5.52537 
       4.83166     -0.0753345        6.69826       -2.10748        25.6425       -5.71729 
       3.93959       -3.75939        6.97508       -1.86184        25.8428       -4.93559 
       4.47037       -1.86941        6.57158       -3.43719        25.6948       -5.40834 
       4.98749         0.2873        6.44315       -3.57862        25.7454       -6.08444 
       4.66398       -1.02353        6.66922       -2.23888        25.9349       -5.95161 
        4.3614       -3.97331        6.95606       -2.95219        26.1795       -4.65057 
        6.7199       -2.91201        7.47715       -2.20727        27.1597       -3.75313 
       9.55085       -1.51589        8.65958       -1.32944        28.9537       -2.53149 
       9.88888       -1.69375         8.9021       -1.03852        29.2467       -2.42711 
       9.86396       -1.59236        9.04858       -1.43156         28.988       -2.25194 
       11.2696       -1.36985        10.4051      -0.386721        29.8185       -1.66895 
       13.8471       -1.19038        11.3883        1.13871        31.8516       0.282052 
       14.2601       -1.01944        11.8972        1.52421       0.544446       0.658032 
       4.82385      -0.686682        7.88536       -6.18128        23.8763       -3.29708 
       5.66582       -1.49691        9.83606       -3.89689        23.7712       -2.88914 
       7.11362        -1.2651        11.3165       -2.79056        24.4672       -2.48744 
       7.50575      -0.750559        11.9594       -2.91625        24.7321       -2.52967 
       7.96288      -0.952233        12.3458       -2.74507        24.9871       -2.38824 
       9.35089       -1.43936        13.0626       -2.02023        25.6327       -1.81714 
       2.80247        1.33241        20.5302      -0.179348        24.9995       0.441435 
       2.84083        1.33832        20.1907      -0.294983        24.7539       0.370201 
       3.33797        2.65276        23.9801        1.42856        15.3624       -0.63481 
       4.64512        2.98727          24.49        1.16401        15.7891       -1.80547 
       5.71368       0.653774        24.0022       0.537617        14.8994       -3.79386 
       5.87391        1.74172        23.4922       0.735859        15.2265       -2.74989 
       5.89965        1.58521        23.5586        1.48829        15.4796         -1.596 
        5.3964       -1.81933        24.3464        2.57953        15.5708       0.500361 
       5.69104       0.294553        24.5939        2.25924        15.6407        0.61763 
       4.22311        2.31267        7.76747       -3.57937        26.7444       -4.07835 
       4.17893        1.71841        7.80385       -3.78746        27.1423       -4.10905 
       5.37252        3.55944        6.88071       -2.94921         26.517       -5.17792 
       5.57678        3.80874        6.71526         -3.131        26.0756       -5.36661 
       5.12247       0.915155        6.37191       -3.94293         25.634       -5.74574 
       3.84794       -4.08029        6.90386       -2.53787        25.6754       -4.63822 
       3.60914       -4.68343        7.10452       -1.76107        25.6546       -4.20044 
        4.8076      -0.743735        6.30105       -4.68684          25.87       -5.51204 
       4.97774      -0.182894         6.3717       -5.92504        26.2293       -4.94768 
       4.93429       -3.13007         7.0286       -4.00504        26.5894       -4.51858 
       7.28102       -2.34956        8.10431       -2.46032         27.425       -3.39832 
          10.1       -2.01443        9.22482       -1.21425        28.5908       -1.86604 
       10.1482       -1.11449        9.59405       -1.59804        29.1352       -2.18939 
       11.0971      -0.812777        10.4191      -0.860781        29.8676       -1.90064 
       12.5789       0.079104        11.4004      -0.576197         31.129       -1.14118 
       14.5164       0.627286        12.0181        0.46444       0.806575      0.0461661 
       14.9608       0.151887        12.0996        1.27572        1.32343      -0.414342 
       5.98021        1.69953        24.4253        1.84157        15.4234      -0.341903 
       5.92458        1.43109        24.5496        3.01455        15.9577        1.65542 
       5.94275      -0.423178        24.2352        2.99274        15.8822         3.5103 
       5.65297       -3.88553        23.6746        1.17475        15.3073        1.47251 
       5.57543       -4.88324        23.6069       0.602338        15.3543       0.489361 
       6.03477       -4.08195        23.2909         1.4226        15.3137      -0.619196 
       6.77456         -3.748        22.5557        1.16211         15.467       -0.80827 
       7.70686       -3.75851        22.0528       0.467442         15.613      -0.478296 
       10.1499       -2.90857         22.472       0.341005        16.5533      0.0786143 
       13.4254       -1.54389        23.0505       0.496125        17.4053       0.720075 
       3.67611      0.0784994        20.4432     -0.0975438        24.5063      -0.310806 
       3.92296     -0.0488388        21.1157       0.252639        24.3752      -0.289717 
       4.13752       -0.32731        21.0234       0.252857        24.1236      -0.428036 
       4.30335      -0.738562        20.8602       0.199859         23.941      -0.700649 
       4.87395       -1.03022        20.3842      -0.214526        23.4011      -0.839091 
       3.42783        1.52861         8.7417       -3.44911        27.4768       -3.49959 
       3.99288        2.83053        8.23521       -2.48123        27.3079       -4.05672 
        4.4828        3.82683        7.80791       -2.20737        26.6436       -4.33946 
       5.72316        3.58509        6.56683       -3.23077        26.0512       -5.64424 
       5.08143       0.724671        6.39525       -4.09886        25.9067       -5.82357 
       4.43444       -2.38466        6.65335       -3.47747        26.0008       -5.34555 
       4.45638       -1.90104        6.68476       -2.70995        25.7857       -5.85557 
       4.10126       -3.89007        6.91027       -1.85382        26.4611       -5.24715 
       4.61842       -1.82077        6.63804       -3.53632        26.2452       -5.69635 
       5.12353       -3.13807        7.22263       -3.65806        26.8587       -4.49757 
       8.38423       -1.72618        8.75286       -2.22582        27.8289       -2.80526 
       10.6187       -1.88608        10.1657      -0.931075        28.3347       -1.64182 
       11.1935      -0.791927        10.8962        -1.0019        29.2165         -1.682 
       12.2465       0.155469        11.8845        -1.2647        30.2652       -1.72462 
       13.3188       0.956862        11.9721       -1.19372        31.4451       -1.12456 
        14.705        1.24101        12.0219      -0.954275       0.561009      -0.556703 
       15.3252        0.99059        11.8869       -1.16064        1.00254       -1.19183 
       5.15508       -1.38583         20.455       -0.47854        23.2005      -0.872306 
       5.59455      -0.965356        19.5471      -0.932823        22.8141      -0.882777 
       7.65692      -0.963851        17.5368       -2.45228        22.0973       -1.40264 
       7.87326       -1.01983        17.3114       -2.29637        21.6249      -0.633361 
       8.34463       -2.05498        16.9569       -2.18782        21.8864      0.0783737 
       9.07633       -2.54018        15.5249       -3.10401        22.7375       0.512922 
       9.51175       -2.23978        15.0307       -3.66202        23.2194      -0.539831 
       10.3772       -2.17979        15.8323       -3.29347        23.8045       -0.64613 
       12.8563        -1.4308        17.1444       -2.03687        24.9325       0.262703 
       15.3304      -0.415415         17.878       -1.60836        25.6277       0.643224 
       4.15025         3.2146        24.8592          1.655        15.2275      -0.539725 
