# The six-dimensional phase space data in the global Cartesian coordinates
# Part. ID    x [m]       beta_x*gamma       y [m]      beta_y*gamma        z [m]      beta_z*gamma
ID0 2.13140000e+00 -2.40000000e-04 0.00000000e+00 3.99201810e-01 0.00000000e+00 0.00000000e+00
ID0 2.13119211e+00 -8.83664241e-03 1.82854886e-02 3.99104068e-01 0.00000000e+00 0.00000000e+00
ID0 2.13059043e+00 -1.74313265e-02 3.65622579e-02 3.98821128e-01 0.00000000e+00 0.00000000e+00
ID0 2.12959520e+00 -2.60181498e-02 5.48218259e-02 3.98353108e-01 0.00000000e+00 0.00000000e+00
ID0 2.12820692e+00 -3.45907630e-02 7.30557225e-02 3.97700418e-01 0.00000000e+00 0.00000000e+00
ID0 2.12642639e+00 -4.31427596e-02 9.12555032e-02 3.96863762e-01 0.00000000e+00 0.00000000e+00
ID0 2.12425467e+00 -5.16684968e-02 1.09412761e-01 3.95844047e-01 0.00000000e+00 0.00000000e+00
ID0 2.12169312e+00 -6.01619680e-02 1.27519136e-01 3.94642472e-01 0.00000000e+00 0.00000000e+00
ID0 2.11874335e+00 -6.86162762e-02 1.45566332e-01 3.93260664e-01 0.00000000e+00 0.00000000e+00
ID0 2.11540738e+00 -7.70219575e-02 1.63546146e-01 3.91701112e-01 0.00000000e+00 0.00000000e+00
ID0 2.11168771e+00 -8.53647665e-02 1.81450520e-01 3.89967947e-01 0.00000000e+00 0.00000000e+00
ID0 2.10758784e+00 -9.36143992e-02 1.99271682e-01 3.88070209e-01 0.00000000e+00 0.00000000e+00
ID0 2.10311323e+00 -1.01709240e-01 2.17002471e-01 3.86027685e-01 0.00000000e+00 0.00000000e+00
ID0 2.09827421e+00 -1.09491174e-01 2.34637313e-01 3.83892988e-01 0.00000000e+00 0.00000000e+00
ID0 2.09309044e+00 -1.16706429e-01 2.52173955e-01 3.81761382e-01 0.00000000e+00 0.00000000e+00
ID0 2.08759552e+00 -1.23030456e-01 2.69615671e-01 3.79770523e-01 0.00000000e+00 0.00000000e+00
ID0 2.08183547e+00 -1.28262833e-01 2.86971701e-01 3.78035434e-01 0.00000000e+00 0.00000000e+00
ID0 2.07586100e+00 -1.32408997e-01 3.04255149e-01 3.76603241e-01 0.00000000e+00 0.00000000e+00
ID0 2.06971835e+00 -1.35646414e-01 3.21479582e-01 3.75449323e-01 0.00000000e+00 0.00000000e+00
ID0 2.06344372e+00 -1.38204046e-01 3.38656395e-01 3.74515401e-01 0.00000000e+00 0.00000000e+00
ID0 2.05706387e+00 -1.40268391e-01 3.55794420e-01 3.73747137e-01 0.00000000e+00 0.00000000e+00
