AstraDynamic 50
2998.0
0.00000000	0.838962699
0.00017493	0.838962699
0.00034986	0.839033677
0.00052479	0.83923537
0.00069972	0.839527028
0.00087465	0.839906902
0.00104958	0.840381073
0.00122451	0.840948078
0.00139944	0.841606383
0.00157437	0.842354409
0.0017493	0.843186109
0.00192423	0.844096938
0.00209916	0.845090173
0.00227409	0.846163014
0.00244902	0.847305329
0.00262395	0.848513626
0.00279888	0.849787452
0.00297381	0.851124694
0.00314874	0.852522349
0.00332367	0.853976363
0.0034986	0.85547948
0.00367353	0.857023871
0.00384846	0.858608189
0.00402339	0.860230727
0.00419832	0.861885852
0.00437325	0.863569164
0.00454818	0.865276982
0.00472311	0.867001664
0.00489804	0.868736181
0.00507297	0.870478597
0.0052479	0.872228458
0.00542283	0.873985003
0.00559776	0.875738695
0.00577269	0.877478727
0.00594762	0.879203805
0.00612255	0.880913358
0.00629748	0.88260504
0.00647241	0.884274921
0.00664734	0.885918076
0.00682227	0.887529256
0.0069972	0.88910463
0.00717213	0.890642938
0.00734706	0.89214109
0.00752199	0.893594058
0.00769692	0.894995438
0.00787185	0.896341661
0.00804678	0.897636512
0.00822171	0.898875777
0.00839664	0.900047769
0.00857157	0.901155766
0.0087465	0.902204922
0.00892143	0.903184313
0.00909636	0.904088048
0.00927129	0.904920355
0.00944622	0.9056776
0.00962115	0.906352835
0.00979608	0.906946812
0.00997101	0.907460582
0.01014594	0.907892059
0.01032087	0.908235713
0.0104958	0.908485542
0.01067073	0.908646375
0.01084566	0.908720348
0.01102059	0.908695638
0.01119552	0.908569639
0.01137045	0.908349303
0.01154538	0.908030039
0.01172031	0.907604965
0.01189524	0.907076404
0.01207017	0.906446127
0.0122451	0.905712636
0.01242003	0.904870569
0.01259496	0.903915051
0.01276989	0.902851533
0.01294482	0.901681167
0.01311975	0.900394356
0.01329468	0.89899033
0.01346961	0.897473879
0.01364454	0.895840119
0.01381947	0.894085458
0.0139944	0.892215804
0.01416933	0.890231032
0.01434426	0.888124167
0.01451919	0.885889469
0.01469412	0.883526166
0.01486905	0.881045397
0.01504398	0.87844735
0.01521891	0.875717262
0.01539384	0.872852688
0.01556877	0.869857862
0.0157437	0.866733778
0.01591863	0.863483396
0.01609356	0.860113008
0.01626849	0.856614024
0.01644342	0.852970672
0.01661835	0.849186626
0.01679328	0.84526995
0.01696821	0.841224538
0.01714314	0.837047798
0.01731807	0.832732227
0.017493	0.828274829
0.01766793	0.823674827
0.01784286	0.818932302
0.01801779	0.814053798
0.01819272	0.809051078
0.01836765	0.803914231
0.01854258	0.79862583
0.01871751	0.793184586
0.01889244	0.787599639
0.01906737	0.78188845
0.0192423	0.77604175
0.01941723	0.770036847
0.01959216	0.763879412
0.01976709	0.757582874
0.01994202	0.751157676
0.02011695	0.74459529
0.02029188	0.737874343
0.02046681	0.730999324
0.02064174	0.723980838
0.02081667	0.716817652
0.0209916	0.709513461
0.02116653	0.702077823
0.02134146	0.69450187
0.02151639	0.686770206
0.02169132	0.67887916
0.02186625	0.670841554
0.02204118	0.662687578
0.02221611	0.654405642
0.02239104	0.645963114
0.02256597	0.637367874
0.0227409	0.628632594
0.02291583	0.619752579
0.02309076	0.61072819
0.02326569	0.601567144
0.02344062	0.592270642
0.02361555	0.582836827
0.02379048	0.573266334
0.02396541	0.563559152
0.02414034	0.553713263
0.02431527	0.543732256
0.0244902	0.533623459
0.02466513	0.523383693
0.02484006	0.513008781
0.02501499	0.502505914
0.02518992	0.491879109
0.02536485	0.481124843
0.02553978	0.470246677
0.02571471	0.459251945
0.02588964	0.44813728
0.02606457	0.436898993
0.0262395	0.425542231
0.02641443	0.414073612
0.02658936	0.402499062
0.02676429	0.390815961
0.02693922	0.379019444
0.02711415	0.367117619
0.02728908	0.355118422
0.02746401	0.343022023
0.02763894	0.330830293
0.02781387	0.318547064
0.0279888	0.306170326
0.02816373	0.293698865
0.02833866	0.281144752
0.02851359	0.268516179
0.02868852	0.255810032
0.02886345	0.243025742
0.02903838	0.230166207
0.02921331	0.217237407
0.02938824	0.20424652
0.02956317	0.191200588
0.0297381	0.178099621
0.02991303	0.164935428
0.03008796	0.151716951
0.03026289	0.138461121
0.03043782	0.125164111
0.03061275	0.111821574
0.03078768	0.098443375
0.03096261	0.085036295
0.03113754	0.071601737
0.03131247	0.058144505
0.0314874	0.044669292
0.03166233	0.031172084
0.03183726	0.01766301
0.03201219	0.004180543
0.03218712	-0.009285743
0.03236205	-0.022785888
0.03253698	-0.036304989
0.03271191	-0.049808082
0.03288684	-0.063294863
0.03306177	-0.076767644
0.0332367	-0.090221448
0.03341163	-0.103650159
0.03358656	-0.117048072
0.03376149	-0.130414285
0.03393642	-0.143748013
0.03411135	-0.157044042
0.03428628	-0.170297273
0.03446121	-0.183503693
0.03463614	-0.196659401
0.03481107	-0.209760196
0.034986	-0.222800352
0.03516093	-0.235776367
0.03533586	-0.248690359
0.03551079	-0.261540994
0.03568572	-0.274322593
0.03586065	-0.287030009
0.03603558	-0.299659203
0.03621051	-0.312208874
0.03638544	-0.324676706
0.03656037	-0.337057533
0.0367353	-0.349347289
0.03691023	-0.361543749
0.03708516	-0.373649052
0.03726009	-0.385663468
0.03743502	-0.397576262
0.03760995	-0.409383438
0.03778488	-0.421092782
0.03795981	-0.432700406
0.03813474	-0.444195506
0.03830967	-0.45557841
0.0384846	-0.466851248
0.03865953	-0.478011215
0.03883446	-0.489055112
0.03900939	-0.499980421
0.03918432	-0.510787342
0.03935925	-0.521476692
0.03953418	-0.532045215
0.03970911	-0.542490814
0.03988404	-0.55281565
0.04005897	-0.563017455
0.0402339	-0.573089771
0.04040883	-0.583030828
0.04058376	-0.59284203
0.04075869	-0.602527674
0.04093362	-0.612088114
0.04110855	-0.621516564
0.04128348	-0.630809802
0.04145841	-0.639968666
0.04163334	-0.648998257
0.04180827	-0.657897313
0.0419832	-0.666643276
0.04215813	-0.675242528
0.04233306	-0.683739035
0.04250799	-0.692115212
0.04268292	-0.700330431
0.04285785	-0.708413775
0.04303278	-0.716380631
0.04320771	-0.724196022
0.04338264	-0.731865463
0.04355757	-0.739420147
0.0437325	-0.746851855
0.04390743	-0.754142272
0.04408236	-0.761279436
0.04425729	-0.768277005
0.04443222	-0.775161644
0.04460715	-0.78190771
0.04478208	-0.788495069
0.04495701	-0.794962367
0.04513194	-0.801313115
0.04530687	-0.807512096
0.0454818	-0.813573077
0.04565673	-0.819517661
0.04583166	-0.825324629
0.04600659	-0.830988659
0.04618152	-0.836530546
0.04635645	-0.841945949
0.04653138	-0.847222307
0.04670631	-0.852368804
0.04688124	-0.857392319
0.04705617	-0.862289205
0.0472311	-0.867053232
0.04740603	-0.871680698
0.04758096	-0.876183065
0.04775589	-0.880564434
0.04793082	-0.884810623
0.04810575	-0.888925677
0.04828068	-0.892924323
0.04845561	-0.896798254
0.04863054	-0.900541054
0.04880547	-0.904164707
0.0489804	-0.907665923
0.04915533	-0.911030374
0.04933026	-0.914273584
0.04950519	-0.917408289
0.04968012	-0.920412281
0.04985505	-0.923284845
0.05002998	-0.926049943
0.05020491	-0.928702158
0.05037984	-0.931226294
0.05055477	-0.933620848
0.0507297	-0.93589271
0.05090463	-0.938054351
0.05107956	-0.940101859
0.05125449	-0.942026107
0.05142942	-0.943832474
0.05160435	-0.945522965
0.05177928	-0.947090811
0.05195421	-0.948542535
0.05212914	-0.949888445
0.05230407	-0.951115243
0.052479	-0.952215821
0.05265393	-0.953204731
0.05282886	-0.954085147
0.05300379	-0.954850565
0.05317872	-0.95549978
0.05335365	-0.956033724
0.05352858	-0.956453941
0.05370351	-0.956761667
0.05387844	-0.956957153
0.05405337	-0.957036621
0.0542283	-0.956998304
0.05440323	-0.956849401
0.05457816	-0.956593877
0.05475309	-0.9562302
0.05492802	-0.955753202
0.05510295	-0.955159073
0.05527788	-0.954452973
0.05545281	-0.953637909
0.05562774	-0.952712002
0.05580267	-0.951674548
0.0559776	-0.95052591
0.05615253	-0.949267207
0.05632746	-0.947898349
0.05650239	-0.946417345
0.05667732	-0.944824811
0.05685225	-0.943123084
0.05702718	-0.941313734
0.05720211	-0.939395162
