time_s,energy_MeV
6.786771964454497e-06,203.86278205227015
6.8279039157540425e-06,204.15197667198612
6.869035867053588e-06,204.94972449481497
6.910167818353133e-06,206.5506915503537
6.951299769652679e-06,206.84286001958677
6.992431720952224e-06,208.44659172346104
7.03356367225177e-06,209.24866755951552
7.074695623551315e-06,209.54117976932622
7.115827574850861e-06,211.14949712896683
7.156959526150406e-06,211.44201168101725
7.198091477449952e-06,213.05323561688277
7.239223428749497e-06,213.85890275586362
7.2803553800490425e-06,214.1564941773784
7.321487331348588e-06,215.77055003846652
7.362619282648133e-06,216.57936975600424
7.403751233947679e-06,216.88063113868526
7.444883185247224e-06,218.4985063208077
7.48601513654677e-06,219.30970067375287
7.527147087846315e-06,220.4201957636034
7.568279039145861e-06,221.2324319482792
7.609410990445406e-06,222.0443163093104
7.650542941744952e-06,223.1599500450341
7.691674893044497e-06,223.97293380214705
7.732806844344042e-06,225.60190020102297
7.773938795643588e-06,225.908993337563
7.815070746943133e-06,226.72349369052017
7.856202698242679e-06,228.35626690564686
7.897334649542224e-06,228.66459568133814
7.93846660084177e-06,230.29963024756543
7.979598552141315e-06,231.11687000678262
8.02073050344086e-06,231.42653872206645
8.061862454740406e-06,233.06375232838838
8.102994406039952e-06,233.37741548911114
8.144126357339497e-06,234.19739000342747
8.185258308639042e-06,235.8374918612564
8.226390259938588e-06,236.1552662423789
8.267522211238133e-06,237.7971929952026
8.308654162537679e-06,238.61981199878227
8.349786113837224e-06,238.93637250338892
8.39091806513677e-06,240.58218812099085
8.432050016436315e-06,241.40524091559197
8.47318196773586e-06,242.5498666467279
8.514313919035406e-06,243.3736898687138
8.555445870334952e-06,244.19820268271548
8.596577821634497e-06,245.3489135518718
8.637709772934042e-06,246.1740327488395
8.678841724233588e-06,247.82657554269505
8.719973675533133e-06,248.15219301280163
8.761105626832679e-06,248.9793111027534
8.802237578132224e-06,250.63339146486024
8.84336952943177e-06,250.96219857573348
8.884501480731315e-06,251.7898837036912
8.92563343203086e-06,253.4466532098332
8.966765383330406e-06,253.78048844171852
9.007897334629952e-06,255.43857506841726
9.049029285929497e-06,255.77390407967843
9.090161237229042e-06,256.6031217749599
9.131293188528588e-06,258.26354716500765
9.172425139828133e-06,258.60012446787744
9.213557091127679e-06,260.2617593660527
9.254689042427224e-06,261.09255430488815
9.29582099372677e-06,261.435752783357
9.336952945026315e-06,263.09845732438544
9.37808489632586e-06,263.9307112758881
9.419216847625406e-06,265.1076659636892
9.460348798924952e-06,265.94034838641517
9.501480750224497e-06,266.77317282966163
9.542612701524042e-06,267.95224689619727
9.583744652823588e-06,268.7854778729369
9.624876604123133e-06,269.61870339709833
9.666008555422679e-06,270.80500376613645
9.707140506722224e-06,271.6386310267452
9.74827245802177e-06,273.3073688233297
9.789404409321315e-06,273.66144496891576
9.83053636062086e-06,274.4962260085921
9.871668311920406e-06,276.16578973455313
9.912800263219952e-06,276.5216214903024
9.953932214519497e-06,278.192004919419
9.995064165819042e-06,279.0277431577553
1.0036196117118588e-05,279.38978916098654
1.0077328068418133e-05,281.06148198107377
1.0118460019717679e-05,281.4247608600422
1.0159591971017224e-05,283.0971425707459
1.020072392231677e-05,283.93352708540965
1.0241855873616315e-05,284.2988987679232
1.028298782491586e-05,285.9722959478433
1.0324119776215406e-05,286.8090491045235
1.0365251727514952e-05,287.18136430556655
1.0406383678814497e-05,288.85525783886607
1.0447515630114042e-05,289.69268035591205
1.0488647581413588e-05,290.9022601052367
1.0529779532713133e-05,291.73987460204364
1.0570911484012679e-05,292.5773585915527
1.0612043435312224e-05,293.7913619067578
1.065317538661177e-05,294.62902049568845
1.0694307337911315e-05,296.30493988349724
1.073543928921086e-05,296.68689015872644
1.0776571240510406e-05,297.52494184360324
1.0817703191809952e-05,299.20123283655755
1.0858835143109497e-05,299.5827656060942
1.0899967094409042e-05,301.2593660011439
1.0941099045708588e-05,302.0977989889305
1.0982230997008133e-05,302.48532818664955
1.1023362948307679e-05,304.162289830768
1.1064494899607224e-05,304.5533396575107
1.110562685090677e-05,305.3918476005363
1.1146758802206315e-05,307.069121668423
1.118789075350586e-05,307.4606703358851
1.1229022704805406e-05,309.13805710212205
1.1270154656104952e-05,309.9767933631144
1.1311286607404497e-05,310.37582216141135
1.1352418558704042e-05,312.0532708040511
1.1393550510003588e-05,312.89207218163216
1.1434682461303133e-05,314.1302697383723
1.1475814412602679e-05,314.96906531930523
1.1516946363902224e-05,315.80777042920613
1.155807831520177e-05,317.05005826255115
1.1599210266501315e-05,317.88877837504106
1.164034221780086e-05,319.5662644155726
1.1681474169100406e-05,319.9754620870122
1.1722606120399952e-05,320.814249443014
1.1763738071699497e-05,322.491510020574
1.1804870022999042e-05,322.9001563365669
1.1846001974298588e-05,323.7386781480806
1.1887133925598133e-05,325.4159002537547
1.1928265876897679e-05,325.8318970857902
1.1969397828197224e-05,327.5089396413509
1.201052977949677e-05,327.9259173221603
1.2051661730796315e-05,328.7644236515861
1.209279368209586e-05,330.44090868557885
1.2133925633395406e-05,330.8617419527003
1.2175057584694952e-05,332.5379591543334
1.2216189535994497e-05,333.37615457227014
1.2257321487294042e-05,333.8025578103771
1.2298453438593588e-05,335.47859155412493
1.2339585389893133e-05,336.3162469277955
1.2380717341192679e-05,337.58000040698766
1.2421849292492224e-05,338.41750984937073
1.246298124379177e-05,339.25525083741155
1.2504113195091315e-05,340.5263877706446
1.254524514639086e-05,341.363993433371
1.2586377097690406e-05,342.2011496006976
1.2627509048989952e-05,343.4719731680593
1.2668641000289497e-05,344.3088816165749
1.2709772951589042e-05,345.9828674430723
1.2750904902888588e-05,346.42176028493367
1.2792036854188133e-05,347.25862854245474
1.2833168805487679e-05,348.93155879162197
1.2874300756787224e-05,349.3743950365709
1.291543270808677e-05,351.0467588722042
1.2956564659386315e-05,351.88314102728054
1.299769661068586e-05,352.3269828714172
1.3038828561985406e-05,353.9989227065998
1.3079960513284952e-05,354.44993535839876
1.3121092464584497e-05,356.12132017898665
1.3162224415884042e-05,356.9564051129455
1.3203356367183588e-05,357.4065590749434
1.3244488318483133e-05,359.0766308351521
1.3285620269782679e-05,359.9118194124334
1.3326752221082224e-05,360.37004573405017
1.336788417238177e-05,362.03949993159455
1.3409016123681315e-05,362.87369361350136
1.345014807498086e-05,364.1654635653445
1.3491280026280406e-05,364.9992724769852
1.3532411977579952e-05,365.8333330752591
1.3573543928879497e-05,367.13104377152047
1.3614675880179042e-05,367.9649323228138
1.3655807831478588e-05,369.63126103451157
1.3696939782778133e-05,370.0970080246679
1.3738071734077679e-05,370.92981522490095
1.3779203685377224e-05,372.5955710105568
1.382033563667677e-05,373.0647694631644
1.3861467587976315e-05,374.72977033031304
1.390259953927586e-05,375.5615201447933
1.3943731490575406e-05,376.03537265264936
1.3984863441874952e-05,377.6985624800081
1.4025995393174497e-05,378.1741540729233
1.4067127344474042e-05,379.0052419122416
1.4108259295773588e-05,380.6677970099829
1.4149391247073133e-05,381.1487610673779
1.4190523198372679e-05,382.8104308447925
1.4231655149672224e-05,383.64043989219334
1.427278710097177e-05,384.121907975049
1.4313919052271315e-05,385.7816092974315
1.435505100357086e-05,386.61170143013203
1.4396182954870406e-05,387.92948917795786
1.4437314906169952e-05,388.7589749331577
1.4478446857469497e-05,389.5875581031731
1.4519578808769042e-05,390.9038531418516
1.4560710760068588e-05,391.7321526866506
1.4601842711368133e-05,393.3887039440398
1.4642974662667679e-05,393.88410396225254
1.4684106613967224e-05,394.71225985181303
1.472523856526677e-05,396.36710560809945
1.4766370516566315e-05,396.8606883294024
1.480750246786586e-05,397.6874479222617
1.4848634419165406e-05,399.3410830654284
1.4889766370464952e-05,399.8430719635826
1.4930898321764497e-05,401.4953403870618
1.4972030273064042e-05,401.995877419675
1.5013162224363588e-05,402.82164633120766
1.5054294175663133e-05,404.4725444082473
1.5095426126962679e-05,404.98102617390373
1.5136558078262224e-05,406.6309908894517
1.517769002956177e-05,407.45492855145596
1.5218821980861315e-05,407.961982682378
1.525995393216086e-05,409.6096388061564
1.5301085883460406e-05,410.4337612121457
1.534221783475995e-05,411.77183215978755
1.5383349786059497e-05,412.595275207281
1.5424481737359042e-05,413.417482367419
1.5465613688658588e-05,414.75343935599307
1.5506745639958133e-05,415.57522334266605
1.554787759125768e-05,416.3976128545611
1.5589009542557224e-05,417.740357550863
1.563014149385677e-05,418.5620049897214
1.5671273445156315e-05,420.20355674824
1.571240539645586e-05,420.72307182429046
1.5753537347755406e-05,421.5430732113333
1.579466929905495e-05,423.1830723848916
1.5835801250354497e-05,423.71099832993787
1.5876933201654042e-05,425.3493323257409
1.5918065152953588e-05,426.16875957551684
1.5959197104253133e-05,426.69473101489746
1.600032905555268e-05,428.33174207455966
1.6041461006852224e-05,428.8653203665061
1.608259295815177e-05,430.50112433278207
1.6123724909451315e-05,431.3178652921183
1.616485686075086e-05,431.8516762589205
1.6205988812050406e-05,433.4847389606104
1.624712076334995e-05,434.3014805574344
1.6288252714649497e-05,434.8405593630635
1.6329384665949042e-05,436.4724717489945
1.6370516617248588e-05,437.28742866179164
1.6411648568548133e-05,438.6429124528947
1.645278051984768e-05,439.45780126476797
1.6493912471147224e-05,440.27231801568627
1.653504442244677e-05,441.63095304673624
1.6576176373746315e-05,442.4442144717288
1.661730832504586e-05,444.07096349897455
1.6658440276345406e-05,444.61831109769463
1.669957222764495e-05,445.43142938785206
1.6740704178944497e-05,447.0552214140608
1.6781836130244042e-05,447.60504969020434
1.6822968081543588e-05,449.2274764230437
1.6864100032843133e-05,450.0385486868004
1.690523198414268e-05,450.59364168283025
1.6946363935442224e-05,452.2143780146526
1.698749588674177e-05,452.76891685235404
1.7028627838041315e-05,453.5788869094693
1.706975978934086e-05,455.19727249792066
1.7110891740640406e-05,455.75968213347585
1.715202369193995e-05,457.3768727350824
1.7193155643239497e-05,458.1840747836877
1.7234287594539042e-05,458.74511593946426
1.7275419545838588e-05,460.35919834609456
1.7316551497138133e-05,461.1666214309965
1.735768344843768e-05,462.5407683161814
1.7398815399737224e-05,463.34684115825075
1.743994735103677e-05,464.1519891115905
1.7481079302336315e-05,465.5252405351241
1.752221125363586e-05,466.3303775314371
1.7563343204935406e-05,467.93876587738345
1.760447515623495e-05,468.51129275340656
1.7645607107534497e-05,469.3145199634618
1.7686739058834042e-05,470.9214886550274
1.7727871010133588e-05,471.4968158630247
1.7769002961433133e-05,472.30014198950425
1.781013491273268e-05,473.90388582851773
1.7851266864032224e-05,474.4798135887654
1.789239881533177e-05,476.08231278195
1.7933530766631315e-05,476.66558302007496
1.797466271793086e-05,477.4659883946374
1.8015794669230406e-05,479.066101877315
1.805692662052995e-05,479.6478871334544
1.8098058571829497e-05,481.2460396380048
1.8139190523129042e-05,482.0455252224099
1.8180322474428588e-05,482.6329953869149
1.8221454425728133e-05,484.22983383190433
1.826258637702768e-05,485.02718131148066
1.8303718328327224e-05,486.4134591933856
1.834485027962677e-05,487.2109615352427
1.8385982230926315e-05,488.00749421956715
1.842711418222586e-05,489.3947989421362
1.8468246133525406e-05,490.1899163327544
1.850937808482495e-05,490.98593879276655
1.8550510036124497e-05,492.37783869814086
1.8591641987424042e-05,493.1734164607118
1.8632773938723588e-05,494.76181988596994
1.8673905890023133e-05,495.35635948643187
1.871503784132268e-05,496.14964114287466
1.8756169792622224e-05,497.73624123247674
1.879730174392177e-05,498.33885774005023
1.8838433695221315e-05,499.9234671917881
1.887956564652086e-05,500.7164141217696
1.8920697597820406e-05,501.31779125357144
1.896182954911995e-05,502.90133416642044
1.9002961500419497e-05,503.50509907158204
1.9044093451719042e-05,505.0866844979227
1.9085225403018588e-05,505.87763510149574
1.9126357354318133e-05,506.4882910971985
1.916748930561768e-05,508.06826469781674
1.9208621256917224e-05,508.85678995093855
1.924975320821677e-05,509.465957949774
1.9290885159516315e-05,511.04302248331703
1.933201711081586e-05,511.831689185719
1.9373149062115406e-05,513.2325961149128
1.941428101341495e-05,514.0193505341634
1.9455412964714497e-05,514.8067785622247
1.9496544916014042e-05,516.2109144020857
1.9537676867313588e-05,516.9979487489211
1.9578808818613133e-05,518.5690549079745
1.961994076991268e-05,519.1841898754169
1.9661072721212224e-05,519.968779192761
1.970220467251177e-05,521.5374289907546
1.9743336623811315e-05,522.1601673272163
1.978446857511086e-05,523.7265900932933
1.9825600526410406e-05,524.5102357223608
1.986673247770995e-05,525.1332916055391
1.9907864429009497e-05,526.6981728292911
1.9948996380309042e-05,527.32170318372
1.9990128331608588e-05,528.103811603898
2.0031260282908133e-05,529.6661200047057
2.007239223420768e-05,530.2968823010754
2.0113524185507224e-05,531.8582062262581
2.015465613680677e-05,532.6373570935797
2.0195788088106315e-05,533.2674278316093
2.023692003940586e-05,534.8259041729924
2.0278051990705406e-05,535.605330226584
2.031918394200495e-05,537.0172071325687
2.0360315893304497e-05,537.7949604778645
2.0401447844604042e-05,538.5736286758281
2.0442579795903588e-05,539.9893338924685
2.0483711747203133e-05,540.7679354446958
2.052484369850268e-05,542.3224369069491
2.0565975649802224e-05,542.9575583667065
2.060710760110177e-05,543.734203407774
2.0648239552401315e-05,545.2870598388282
2.068937150370086e-05,545.9290250419191
2.0730503455000406e-05,546.704445295449
2.077163540629995e-05,548.2562649627771
2.0812767357599497e-05,548.9010168919051
2.0853899308899042e-05,550.4509833648336
2.0895031260198588e-05,551.0948781893485
2.0936163211498133e-05,551.8689152955953
2.097729516279768e-05,553.4173927842986
2.1018427114097224e-05,554.0644582593387
2.105955906539677e-05,555.6111104548094
2.1100691016696315e-05,556.3844385327684
2.114182296799586e-05,557.0379787869279
2.1182954919295406e-05,558.5827093838808
2.122408687059495e-05,559.3535348012683
2.1265218821894497e-05,560.7770799760768
2.1306350773194042e-05,561.5487407748421
2.1347482724493588e-05,562.3190595695601
2.1388614675793133e-05,563.742037751658
2.142974662709268e-05,564.5112320934812
2.1470878578392224e-05,565.2817129688842
2.151201052969177e-05,566.7087330365757
2.1553142480991315e-05,567.4767931404598
2.159427443229086e-05,569.0138881940508
2.1635406383590406e-05,569.6758857073124
2.167653833488995e-05,570.4441612562462
2.1717670286189497e-05,571.978939628083
2.1758802237489042e-05,572.6393848207008
2.1799934188788588e-05,574.1725883579943
2.1841066140088133e-05,574.9390564202972
2.188219809138768e-05,575.5992584614731
2.1923330042687224e-05,577.1302677608666
2.196446199398677e-05,577.794607288197
2.2005593945286315e-05,579.3235776508121
2.204672589658586e-05,580.0880085755015
2.2087857847885406e-05,580.7583901613242
2.212898979918495e-05,582.2849958463133
2.2170121750484497e-05,583.0465111139958
2.2211253701784042e-05,583.7147852353381
2.2252385653083588e-05,585.2376383228903
2.2293517604383133e-05,585.9996728946716
2.233464955568268e-05,587.4338452730008
2.2375781506982224e-05,588.194114284682
2.241691345828177e-05,588.9530609173705
2.244948996371101e-05,590.3861162337621
