time_s,position_error_m,momentum_error
8.329220138172703e-06,1.4030242601060527e-05,6.984752296416728e-06
8.349786113822476e-06,1.3417190712058296e-05,5.005438446167164e-07
8.370352089472248e-06,1.2573405111208408e-05,6.961808654506881e-07
8.390918065122021e-06,1.3412412565193005e-05,6.928196760414305e-06
8.411484040771794e-06,1.4065769436479312e-05,4.368673131841506e-07
8.432050016421567e-06,1.3783356685036741e-05,6.822386115141973e-06
8.45261599207134e-06,1.317855585694745e-05,1.1917719435468527e-06
8.473181967721112e-06,1.3039143959459774e-05,4.0414864223362527e-07
8.493747943370885e-06,1.4014850103590422e-05,7.166858681529555e-06
8.514313919020658e-06,1.42272318740385e-05,3.6312071791553906e-07
8.53487989467043e-06,1.3527228756448552e-05,4.950986212043811e-06
8.555445870320203e-06,1.3593376158417239e-05,5.4009643361461766e-06
8.576011845969976e-06,1.3940642299244282e-05,3.5241797557639553e-07
8.596577821619748e-06,1.4356946786527714e-05,7.257878396845201e-06
8.617143797269521e-06,1.391323764596046e-05,3.7145442990614916e-07
8.637709772919294e-06,1.3308181162114886e-05,1.2723265155436e-06
8.658275748569067e-06,1.4099790642849902e-05,7.175006956510573e-06
8.67884172421884e-06,1.4286599691953532e-05,3.8813154854595453e-07
8.699407699868612e-06,1.387086524280423e-05,7.075041643719685e-06
8.719973675518385e-06,1.3475714014499085e-05,5.96581557547848e-07
8.740539651168158e-06,1.3438808949558258e-05,5.437610985555093e-07
8.76110562681793e-06,1.4478137440373186e-05,7.352263341110725e-06
8.781671602467703e-06,1.4415616404109777e-05,4.0105671031533655e-07
8.802237578117476e-06,1.3559176584959893e-05,6.921098561949793e-06
8.822803553767248e-06,1.3348745164458214e-05,1.2833393770349777e-06
8.843369529417021e-06,1.3760280566880054e-05,3.486796397451644e-07
8.863935505066794e-06,1.4518619084401796e-05,7.297161653343764e-06
8.884501480716567e-06,1.3832255524022682e-05,3.495674929148723e-07
8.90506745636634e-06,1.2888921854288867e-05,4.680907917646699e-06
8.925633432016112e-06,1.4107314658787696e-05,6.016206230773373e-06
8.946199407665885e-06,1.4546355167184628e-05,4.6289140879703996e-07
8.966765383315658e-06,1.4288537774897338e-05,7.223166502642681e-06
8.98733135896543e-06,1.3474548522665247e-05,4.950081559860293e-07
9.007897334615203e-06,1.3368265165394382e-05,1.1884517565818462e-06
9.028463310264976e-06,1.4930708346998398e-05,7.464769184067493e-06
9.049029285914748e-06,1.4894359358131712e-05,4.4874462691895455e-07
9.069595261564521e-06,1.4042909075300721e-05,7.294309339443908e-06
9.090161237214294e-06,1.3861664073723118e-05,6.132462040081344e-07
9.110727212864067e-06,1.4148945203534047e-05,4.437940190878056e-07
9.13129318851384e-06,1.4958221916304729e-05,7.5655983100012155e-06
9.151859164163612e-06,1.4416482736002282e-05,3.546288151613309e-07
9.172425139813385e-06,1.3651447522623743e-05,7.277631675157379e-06
9.192991115463158e-06,1.4442565136163105e-05,1.3230359481852425e-06
9.21355709111293e-06,1.4724936110630672e-05,3.699151787363223e-07
9.234123066762703e-06,1.483119079253252e-05,7.603912390943401e-06
9.254689042412476e-06,1.428920212251475e-05,3.8267484326581246e-07
9.275255018062248e-06,1.3962057047341189e-05,4.37196906058729e-06
9.295820993712021e-06,1.5071805748399168e-05,6.9497694807675975e-06
9.316386969361794e-06,1.5083544838641494e-05,4.213448050719011e-07
9.336952945011567e-06,1.4633713615359091e-05,7.624686110219053e-06
9.35751892066134e-06,1.4405781217650174e-05,4.523256794030382e-07
9.378084896311112e-06,1.4596281630778982e-05,9.859816661058132e-07
9.398650871960885e-06,1.573828527385559e-05,7.955455531314519e-06
9.419216847610658e-06,1.5270748268607406e-05,3.794030571997458e-07
9.43978282326043e-06,1.4467038367708584e-05,7.73817751712277e-06
9.460348798910203e-06,1.5027928419679469e-05,5.887144901640505e-07
9.480914774559976e-06,1.5477263588700442e-05,3.6973212635890914e-07
9.501480750209748e-06,1.5622664203178813e-05,7.967868386948745e-06
9.522046725859521e-06,1.4724215512129777e-05,4.05417045334896e-07
9.542612701509294e-06,1.4355052120435044e-05,7.812569527359725e-06
9.563178677159067e-06,1.57819396854332e-05,1.4929817302931335e-06
9.58374465280884e-06,1.5766624754403313e-05,4.145883486565243e-07
9.604310628458612e-06,1.5164049400681577e-05,7.939034138579324e-06
9.624876604108385e-06,1.4703815163342563e-05,4.433142886110634e-07
9.645442579758158e-06,1.5010362993870998e-05,3.9405074157859815e-06
9.66600855540793e-06,1.62709245058149e-05,7.609442275476276e-06
9.686574531057703e-06,1.5536953935816873e-05,3.704802935558582e-07
9.707140506707476e-06,1.4646709079010365e-05,8.013678914034157e-06
9.727706482357248e-06,1.5428979886964398e-05,3.8688373862394113e-07
9.748272458007021e-06,1.6011172237447493e-05,7.475511722553944e-07
9.768838433656794e-06,1.620420050775596e-05,8.188485343733272e-06
9.789404409306567e-06,1.5051815614152451e-05,4.5470301330664434e-07
9.80997038495634e-06,1.4910359348924597e-05,8.355472611245412e-06
9.830536360606112e-06,1.680519000445398e-05,3.9440447236346333e-07
9.851102336255885e-06,1.663080086513274e-05,3.826454976762231e-07
9.871668311905658e-06,1.5447831992822526e-05,8.195179895936359e-06
9.89223428755543e-06,1.4939631388899443e-05,4.5933470138548404e-07
9.912800263205203e-06,1.567773948233755e-05,8.413721510896536e-06
9.933366238854976e-06,1.6948521935129276e-05,1.638760003603675e-06
9.953932214504748e-06,1.6031855499239842e-05,3.868734362853131e-07
9.974498190154521e-06,1.5188897959073336e-05,8.354862740211816e-06
9.995064165804294e-06,1.594255957680164e-05,3.820920878272283e-07
1.0015630141454067e-05,1.627511829478672e-05,3.4219348396199062e-06
1.003619611710384e-05,1.606452947411426e-05,7.896941202070058e-06
1.0056762092753612e-05,1.5180978274551766e-05,4.5627662992919446e-07
1.0077328068403385e-05,1.5513428812272443e-05,8.55166843965236e-06
1.0097894044053158e-05,1.6819799455923468e-05,4.273855411112718e-07
1.011846001970293e-05,1.6463649457798604e-05,7.0866234696769e-07
1.0139025995352703e-05,1.537035563671935e-05,8.227665510804019e-06
1.0159591971002476e-05,1.510559605553681e-05,4.4064091509407486e-07
1.0180157946652248e-05,1.5964887692982213e-05,8.587965607243211e-06
1.0200723922302021e-05,1.6671279000471286e-05,4.73358994973717e-07
1.0221289897951794e-05,1.554668638371853e-05,5.673367776373382e-07
1.0241855873601567e-05,1.5055332381960714e-05,8.292975931641466e-06
1.026242184925134e-05,1.586554979156497e-05,4.641684061169049e-07
1.0282987824901112e-05,1.6047793952939926e-05,8.129299948621999e-06
1.0303553800550885e-05,1.5502162316485287e-05,2.04055803707307e-06
1.0324119776200658e-05,1.4770568226487255e-05,5.057969592505731e-07
1.034468575185043e-05,1.5509322156209885e-05,8.480520265633306e-06
1.0365251727500203e-05,1.6417777127126358e-05,4.801066576078093e-07
1.0385817703149976e-05,1.6036390407848533e-05,3.3132116714117774e-06
1.0406383678799748e-05,1.5448182712586057e-05,7.94921781860889e-06
1.0426949654449521e-05,1.5291841242208723e-05,4.135114137586568e-07
1.0447515630099294e-05,1.6077814021748884e-05,8.626281737390577e-06
1.0468081605749067e-05,1.6495514623353762e-05,3.9677968203637524e-07
1.048864758139884e-05,1.5599331193412824e-05,9.73033082206607e-07
1.0509213557048612e-05,1.561249437871497e-05,8.471250089273156e-06
1.0529779532698385e-05,1.6269366167277055e-05,4.677696945883214e-07
1.0550345508348158e-05,1.6528491961913795e-05,8.57593980117626e-06
1.057091148399793e-05,1.60147065111663e-05,7.952609332583431e-07
1.0591477459647703e-05,1.538168847726896e-05,6.259966656832767e-07
1.0612043435297476e-05,1.6168170104449015e-05,8.692024744127528e-06
1.0632609410947248e-05,1.6562606181737173e-05,5.040077736359196e-07
1.0653175386597021e-05,1.6009319906565504e-05,8.275998619166756e-06
1.0673741362246794e-05,1.5852677550720817e-05,2.3754398102872716e-06
1.0694307337896567e-05,1.6011649177848342e-05,4.0547970265018003e-07
1.071487331354634e-05,1.668631566298877e-05,8.803187566501546e-06
1.0735439289196112e-05,1.6398135178189336e-05,4.1238637742327707e-07
1.0756005264845885e-05,1.5586880421140648e-05,3.464605274628771e-06
1.0776571240495658e-05,1.6356925384330088e-05,8.50781740313366e-06
1.079713721614543e-05,1.664563642167448e-05,4.898626052130119e-07
1.0817703191795203e-05,1.6516308069221086e-05,8.771677416898795e-06
1.0838269167444976e-05,1.6194237938096534e-05,5.176497198661144e-07
1.0858835143094748e-05,1.6003270179123427e-05,9.465551304684203e-07
1.0879401118744521e-05,1.6876676125146182e-05,8.865591644246613e-06
1.0899967094394294e-05,1.6651052931255564e-05,4.3988036474191763e-07
1.0920533070044067e-05,1.598761442126007e-05,8.586287253130115e-06
1.094109904569384e-05,1.6127293640323428e-05,7.977914535110921e-07
1.0961665021343612e-05,1.625080567071563e-05,4.2301991196558726e-07
1.0982230996993385e-05,1.65775747271033e-05,8.802383387696259e-06
1.1002796972643158e-05,1.611814281275355e-05,4.1532802183810286e-07
1.102336294829293e-05,1.5677298433644783e-05,8.458096604161364e-06
1.1043928923942703e-05,1.656083751769435e-05,2.8818030985439177e-06
1.1064494899592476e-05,1.649317843016879e-05,4.533871938770946e-07
1.1085060875242248e-05,1.619039077297902e-05,8.728929820472589e-06
1.1105626850892021e-05,1.5865465816161334e-05,4.475400079443725e-07
1.1126192826541794e-05,1.5790165337702974e-05,2.7897499516810647e-06
1.1146758802191567e-05,1.6640163187955814e-05,8.583925217489236e-06
1.116732477784134e-05,1.6125522095465618e-05,4.212961985998758e-07
1.1187890753491112e-05,1.559489204681282e-05,8.60900757542701e-06
1.1208456729140885e-05,1.6123456298639892e-05,4.422446918610753e-07
1.1229022704790658e-05,1.6205816242934325e-05,6.376840598652407e-07
1.124958868044043e-05,1.6207333910913143e-05,8.624850039560734e-06
1.1270154656090203e-05,1.5727441726418705e-05,4.2830720628219594e-07
1.1290720631739976e-05,1.5754813558018003e-05,8.6647272137535e-06
1.1311286607389748e-05,1.6324597717842985e-05,7.02821538717353e-07
1.1331852583039521e-05,1.5806625312750443e-05,4.5268767306964346e-07
1.1352418558689294e-05,1.5650441471595413e-05,8.600132287642035e-06
1.1372984534339067e-05,1.586086811569097e-05,4.3732148912149306e-07
1.139355050998884e-05,1.578376947429921e-05,8.102129225914096e-06
1.1414116485638612e-05,1.5893459038416323e-05,3.270300961872475e-06
1.1434682461288385e-05,1.5570952030781607e-05,4.306211668552124e-07
1.1455248436938158e-05,1.5770561404147555e-05,8.619996473396294e-06
1.147581441258793e-05,1.5865665679971115e-05,4.270538242173777e-07
1.1496380388237703e-05,1.5400979345995666e-05,2.3574497661987296e-06
1.1516946363887476e-05,1.5809432102527418e-05,8.378228563776258e-06
1.1537512339537248e-05,1.5776860646442178e-05,4.566273407201381e-07
1.1558078315187021e-05,1.5657531164088478e-05,8.528750544109725e-06
1.1578644290836794e-05,1.556172520344855e-05,5.033342190411158e-07
1.1599210266486567e-05,1.5331256411665744e-05,8.228062627810465e-07
1.161977624213634e-05,1.6086625565654207e-05,8.626416055791255e-06
1.1640342217786112e-05,1.6055626809437136e-05,4.6713261354425104e-07
1.1660908193435885e-05,1.56019566106161e-05,8.504542512051704e-06
1.1681474169085658e-05,1.5839475695456403e-05,8.520790271652052e-07
1.170204014473543e-05,1.589900372293389e-05,4.523912202727894e-07
1.1722606120385203e-05,1.642956954108388e-05,8.922275859127156e-06
1.1743172096034976e-05,1.634370238772363e-05,4.338663425228792e-07
1.1763738071684748e-05,1.598851841318496e-05,8.314396903062952e-06
1.1784304047334521e-05,1.6393218024766017e-05,3.6188431526947096e-06
1.1804870022984294e-05,1.631240158550282e-05,4.4076298113408833e-07
1.1825435998634067e-05,1.6333265584174625e-05,8.918812562845031e-06
1.184600197428384e-05,1.6198951270868192e-05,4.428210692560143e-07
1.1866567949933612e-05,1.5980803396059985e-05,2.3827259390078556e-06
1.1887133925583385e-05,1.6363757509893536e-05,8.647560601780514e-06
1.1907699901233158e-05,1.5921587850840307e-05,4.3952094631531834e-07
1.192826587688293e-05,1.5619158726758697e-05,8.751746211573684e-06
1.1948831852532703e-05,1.6193423542641117e-05,4.531650667171958e-07
1.1969397828182476e-05,1.614523479552736e-05,6.208371767177808e-07
1.1989963803832248e-05,1.6218711121413534e-05,8.818860496474691e-06
1.2010529779482021e-05,1.597790131403781e-05,4.430140201461363e-07
1.2031095755131794e-05,1.5917309515394638e-05,8.804259070026891e-06
1.2051661730781567e-05,1.6331677776739914e-05,8.2962666622993e-07
1.207222770643134e-05,1.592550654052601e-05,4.640914747238263e-07
1.2092793682081112e-05,1.59443646310818e-05,8.836560054172483e-06
1.2113359657730885e-05,1.608048797444387e-05,4.5415014532187085e-07
1.2133925633380658e-05,1.5893329506639064e-05,8.153574535172646e-06
1.215449160903043e-05,1.5956452190448623e-05,4.669308096220019e-06
1.2175057584680203e-05,1.5527906858604817e-05,4.5056730432473867e-07
1.2195623560329976e-05,1.584299555057858e-05,8.85764316333776e-06
1.2216189535979748e-05,1.627741010094063e-05,4.6463084896791795e-07
1.2236755511629521e-05,1.5762803836105195e-05,1.8723292887104732e-06
1.2257321487279294e-05,1.5659713003351293e-05,8.598733515968534e-06
1.2277887462929067e-05,1.602997129001671e-05,4.686890048730255e-07
1.229845343857884e-05,1.6477289616606808e-05,8.896228520792508e-06
1.2319019414228612e-05,1.607201316876839e-05,5.909828948631951e-07
1.2339585389878385e-05,1.5551428145635536e-05,8.540054783474374e-07
1.2360151365528158e-05,1.6536090250689194e-05,9.056015441576972e-06
1.238071734117793e-05,1.6805194803359488e-05,5.492336779991251e-07
1.2401283316827703e-05,1.6195512442697606e-05,8.720866224071287e-06
1.2421849292477476e-05,1.5762291137358717e-05,1.1688513746339819e-06
1.2442415268127248e-05,1.5869458091280647e-05,4.943968615237577e-07
1.2462981243777021e-05,1.6914586735679073e-05,9.183355744718626e-06
1.2483547219426794e-05,1.655150104470542e-05,4.595523381226353e-07
1.2504113195076567e-05,1.5485681171013402e-05,7.88757838707765e-06
1.252467917072634e-05,1.629473584412869e-05,5.07065213960779e-06
1.2545245146376112e-05,1.6761632499385875e-05,5.69423450474854e-07
1.2565811122025885e-05,1.6614404969807272e-05,8.949497105019073e-06
1.2586377097675658e-05,1.548602879567722e-05,6.020940707993834e-07
1.260694307332543e-05,1.5215115986957658e-05,2.1320788717711007e-06
1.2627509048975203e-05,1.7114343277205756e-05,8.99795482798618e-06
1.2648075024624976e-05,1.6925856034789682e-05,5.784353893243695e-07
1.2668641000274748e-05,1.577576334723721e-05,8.817567689475207e-06
1.2689206975924521e-05,1.577914425469449e-05,6.077663536173802e-07
1.2709772951574294e-05,1.6285084489998156e-05,5.50840893817571e-07
1.2730338927224067e-05,1.6749066894258333e-05,8.957357094954491e-06
1.275090490287384e-05,1.572118153656811e-05,5.013129829591254e-07
1.2771470878523612e-05,1.5357328186787532e-05,8.997606822414341e-06
1.2792036854173385e-05,1.6959270317960014e-05,7.230846082586203e-07
1.2812602829823158e-05,1.6706433146737792e-05,4.797041238217643e-07
1.283316880547293e-05,1.5814666684260354e-05,8.86088135207554e-06
1.2853734781122703e-05,1.5424652887093374e-05,5.078421984584947e-07
1.2874300756772476e-05,1.589313565287141e-05,8.158246375628568e-06
1.2894866732422248e-05,1.692877419470182e-05,5.924792609670969e-06
1.2915432708072021e-05,1.5918196617536386e-05,4.768806460513825e-07
1.2935998683721794e-05,1.542988897541229e-05,9.002550166099694e-06
1.2956564659371567e-05,1.6445725046160046e-05,5.122988105909178e-07
1.297713063502134e-05,1.6404547771366858e-05,1.4922530548890024e-06
1.2997696610671112e-05,1.5951775887430415e-05,8.783299197088946e-06
1.3018262586320885e-05,1.5496050112010626e-05,4.742846832073083e-07
1.3038828561970658e-05,1.5897406001423264e-05,8.997389524933273e-06
1.305939453762043e-05,1.6434590985726277e-05,4.71527777031731e-07
1.3079960513270203e-05,1.5764373298052995e-05,6.340637434934424e-07
1.3100526488919976e-05,1.5634570003749827e-05,8.918858516366342e-06
1.3121092464569748e-05,1.619905250993435e-05,5.401840661283333e-07
1.3141658440219521e-05,1.6244977630228635e-05,8.796660715244762e-06
1.3162224415869294e-05,1.5819456689216e-05,1.268691553847679e-06
1.3182790391519067e-05,1.535482876925182e-05,5.516132497833085e-07
1.320335636716884e-05,1.6070694306161016e-05,9.050073247600285e-06
1.3223922342818612e-05,1.6266677956156898e-05,5.463204648570103e-07
1.3244488318468385e-05,1.538755186869245e-05,7.046583847234378e-06
1.3265054294118158e-05,1.5270183761356468e-05,6.417460163119173e-06
1.328562026976793e-05,1.5564560554576534e-05,4.911387285427899e-07
1.3306186245417703e-05,1.5944035389902836e-05,8.792681504649299e-06
1.3326752221067476e-05,1.534359826366283e-05,5.134813190577829e-07
1.3347318196717248e-05,1.4801996779502945e-05,1.7817015029346244e-06
1.3367884172367021e-05,1.6231972579081864e-05,8.814535395361865e-06
1.3388450148016794e-05,1.63041466732427e-05,5.985238249973634e-07
1.3409016123666567e-05,1.55250564973188e-05,8.770853530943319e-06
1.342958209931634e-05,1.5558959285301065e-05,5.997772089813585e-07
1.3450148074966112e-05,1.581874485362721e-05,5.55262923336243e-07
1.3470714050615885e-05,1.6345348621736897e-05,8.974083288709853e-06
1.3491280026265658e-05,1.5703281634165447e-05,4.807635726942158e-07
1.351184600191543e-05,1.545304678603053e-05,8.956006573096705e-06
1.3532411977565203e-05,1.6575341054993495e-05,9.522054691700782e-07
1.3552977953214976e-05,1.6245036271707363e-05,4.808377698306277e-07
1.3573543928864748e-05,1.5681666124160972e-05,8.987499583205714e-06
1.3594109904514521e-05,1.581161636093558e-05,4.721152271932722e-07
1.3614675880164294e-05,1.6057723855307934e-05,7.468276282976466e-06
1.3635241855814067e-05,1.635574713367862e-05,7.306873549085997e-06
1.365580783146384e-05,1.5650255723984453e-05,4.917477777129658e-07
1.3676373807113612e-05,1.571577696407766e-05,9.163546892055468e-06
1.3696939782763385e-05,1.65369755350938e-05,5.162187988401059e-07
1.3717505758413158e-05,1.6248086190188437e-05,1.3588456033254554e-06
1.373807173406293e-05,1.600143963893197e-05,8.986557721040114e-06
1.3758637709712703e-05,1.588202018561244e-05,4.737521781456365e-07
1.3779203685362476e-05,1.6159744588075528e-05,9.112953172761798e-06
1.3799769661012248e-05,1.6242114277600683e-05,5.729243998183382e-07
1.3820335636662021e-05,1.5714874468326753e-05,6.818983626008019e-07
1.3840901612311794e-05,1.6166373718306055e-05,9.195537868588316e-06
1.3861467587961567e-05,1.6463644378860727e-05,5.528752166616143e-07
1.388203356361134e-05,1.6092844948357973e-05,8.889755555438436e-06
1.3902599539261112e-05,1.585280218715209e-05,1.530320804668389e-06
1.3923165514910885e-05,1.5906141727985677e-05,4.84626681322915e-07
1.3943731490560658e-05,1.6527805904650844e-05,9.247669602494323e-06
1.396429746621043e-05,1.6113511024953463e-05,4.78474072201634e-07
1.3984863441860203e-05,1.5434155991767218e-05,6.7820047863991785e-06
1.4005429417509976e-05,1.6327316916994066e-05,7.755329429104338e-06
1.4025995393159748e-05,1.646046466765731e-05,5.881599931410497e-07
1.4046561368809521e-05,1.6011701724872115e-05,9.039105084259033e-06
1.4067127344459294e-05,1.56025561826602e-05,5.423521667671705e-07
1.4087693320109067e-05,1.571435126987672e-05,1.3872878091121507e-06
1.410825929575884e-05,1.647932140772425e-05,9.017080238590659e-06
1.4128825271408612e-05,1.5857760956551796e-05,4.786327875858575e-07
1.4149391247058385e-05,1.5370192663200982e-05,9.003241831807277e-06
1.4169957222708158e-05,1.6213833220843367e-05,5.185721561159616e-07
1.419052319835793e-05,1.626939294363988e-05,4.897537782405128e-07
1.4211089174007703e-05,1.5958523327467595e-05,9.09409929496866e-06
1.4231655149657476e-05,1.5732988159833e-05,4.911613782463258e-07
1.4252221125307248e-05,1.6125512678242384e-05,9.234254086169976e-06
1.4272787100957021e-05,1.673621003106836e-05,1.2433577680427431e-06
1.4293353076606794e-05,1.584158640803598e-05,5.101564504299647e-07
1.4313919052256567e-05,1.554302743779679e-05,9.286961021384817e-06
1.433448502790634e-05,1.6617217418069127e-05,6.085715125276077e-07
1.4355051003556112e-05,1.666341093296253e-05,6.567348087365487e-06
1.4375616979205885e-05,1.5810473624221086e-05,8.328386337838286e-06
1.4396182954855658e-05,1.5408509004480846e-05,5.575784415082487e-07
1.441674893050543e-05,1.6575852559082972e-05,9.587631622029425e-06
1.4437314906155203e-05,1.706109908492299e-05,5.50388546727096e-07
1.4457880881804976e-05,1.5854029572157234e-05,1.4319507598053625e-06
1.4478446857454748e-05,1.5912904598916477e-05,9.275863928042629e-06
1.4499012833104521e-05,1.7001720127759997e-05,7.354511882219668e-07
1.4519578808754294e-05,1.7085877490742787e-05,9.327505492080932e-06
1.4540144784404067e-05,1.5968050716813416e-05,9.202390171154914e-07
1.456071076005384e-05,1.5769293033243694e-05,8.136665835960548e-07
1.4581276735703612e-05,1.7411434488217672e-05,9.745003565676206e-06
1.4601842711353385e-05,1.7255605776759108e-05,5.446626650454857e-07
1.4622408687003158e-05,1.6232540780385888e-05,9.343524996026392e-06
1.464297466265293e-05,1.6850361002884337e-05,1.6028981532282907e-06
1.4663540638302703e-05,1.733419437670246e-05,5.6858179814846e-07
1.4684106613952476e-05,1.7203660265230803e-05,9.61870591816943e-06
1.4704672589602248e-05,1.61758722607584e-05,6.049346993186851e-07
1.4725238565252021e-05,1.6178418656227138e-05,6.85573422729937e-06
1.4745804540901794e-05,1.7848575660368477e-05,8.876437880490196e-06
1.4766370516551567e-05,1.7234416146305144e-05,5.339876626072397e-07
1.478693649220134e-05,1.6170519391358647e-05,9.612770026313589e-06
1.4807502467851112e-05,1.685233168870187e-05,4.930789411089751e-07
1.4828068443500885e-05,1.7479002212235806e-05,1.0041991834799646e-06
1.4848634419150658e-05,1.7329897075617247e-05,9.632824516946308e-06
1.486920039480043e-05,1.6166592913259448e-05,6.012784620386355e-07
1.4889766370450203e-05,1.6410111581473255e-05,9.990760354002304e-06
1.4910332346099976e-05,1.8096126792279598e-05,5.041407027647586e-07
1.4930898321749748e-05,1.7525801342573677e-05,5.036870138724282e-07
1.4951464297399521e-05,1.6522283586093267e-05,9.885751964713244e-06
1.4972030273049294e-05,1.724936726281255e-05,5.170652764985998e-07
1.4992596248699067e-05,1.8046158175343245e-05,9.951750575089042e-06
1.501316222434884e-05,1.7482715359851935e-05,2.013156760085013e-06
1.5033728199998612e-05,1.6418473153451045e-05,7.647359213549634e-07
1.5054294175648385e-05,1.7673765231257343e-05,1.053455066356159e-05
1.5074860151298158e-05,1.8830265947835586e-05,8.621734193584044e-07
1.509542612694793e-05,1.7730348551715476e-05,6.021256944066806e-06
1.5115992102597703e-05,1.6641289649085636e-05,9.41881774875016e-06
1.5136558078247476e-05,1.7664600492580386e-05,5.455165138476349e-07
1.5157124053897248e-05,1.8790225153733102e-05,1.0359704045947283e-05
1.5177690029547021e-05,1.749658996861409e-05,6.713240024801456e-07
1.5198256005196794e-05,1.6333172801721555e-05,1.881034113338153e-06
1.5218821980846567e-05,1.835398378116759e-05,1.033304654670861e-05
1.523938795649634e-05,1.8786459104055475e-05,8.287264831471498e-07
1.5259953932146112e-05,1.7537959434869136e-05,9.875038450818783e-06
1.5280519907795885e-05,1.6805145295890786e-05,9.681069161330007e-07
1.5301085883445658e-05,1.762486156205362e-05,5.033772448741227e-07
1.532165185909543e-05,1.845166425143393e-05,1.031211122714648e-05
1.5342217834745203e-05,1.7232565487131388e-05,5.475860386670577e-07
1.5362783810394976e-05,1.648515905462484e-05,1.0112526612272328e-05
1.538334978604475e-05,1.8478916019789597e-05,1.4209126831212472e-06
1.540391576169452e-05,1.8307085036496768e-05,6.519774216518008e-07
1.5424481737344294e-05,1.703982866662918e-05,1.016809840328581e-05
1.5445047712994067e-05,1.7215793466784397e-05,5.083655123609422e-07
1.546561368864384e-05,1.7992820124510777e-05,6.434061153568801e-06
1.5486179664293612e-05,1.8073052034098487e-05,9.7254471723308e-06
1.5506745639943385e-05,1.694424219435291e-05,6.398229757148885e-07
1.5527311615593158e-05,1.7452230901489187e-05,1.0642888855170145e-05
1.554787759124293e-05,1.874689775822162e-05,6.409024471475677e-07
1.5568443566892703e-05,1.807284631761907e-05,1.1416868794870693e-06
1.5589009542542476e-05,1.748167914100425e-05,1.0364942442653568e-05
1.560957551819225e-05,1.8003661965171016e-05,5.609636646478913e-07
1.563014149384202e-05,1.8390500192188086e-05,1.0463790645405926e-05
1.5650707469491794e-05,1.7935840439488023e-05,8.393351851186217e-07
1.5671273445141567e-05,1.740555464469343e-05,7.956377818719877e-07
1.569183942079134e-05,1.845194607996396e-05,1.0784549092390182e-05
1.5712405396441112e-05,1.87959686513984e-05,6.12087927716056e-07
1.5732971372090885e-05,1.8183495955680653e-05,1.0267405967384167e-05
1.5753537347740658e-05,1.8018222847444527e-05,2.2801406796233708e-06
1.577410332339043e-05,1.8295875227366378e-05,5.118716719997485e-07
1.5794669299040203e-05,1.878698082205317e-05,1.0928761805706406e-05
1.5815235274689976e-05,1.8270013763424085e-05,5.215887011183375e-07
1.583580125033975e-05,1.7775858859266453e-05,6.6133883708158105e-06
1.585636722598952e-05,1.905475563841386e-05,1.0333444517743665e-05
1.5876933201639294e-05,1.8954652461203404e-05,5.903066834700344e-07
1.5897499177289067e-05,1.823830375298224e-05,1.0708137798826711e-05
1.591806515293884e-05,1.8183136871856912e-05,5.838683902916463e-07
1.5938631128588612e-05,1.8661443295254315e-05,1.1155713428194836e-06
1.5959197104238385e-05,1.917607695532935e-05,1.0876185996469718e-05
1.5979763079888158e-05,1.839779492821245e-05,5.577884960393998e-07
1.600032905553793e-05,1.8561846118300987e-05,1.1349630961397378e-05
1.6020895031187703e-05,1.9926050505785486e-05,5.215077868176356e-07
1.6041461006837476e-05,1.926161355038895e-05,5.396266196146984e-07
1.606202698248725e-05,1.8439789376347817e-05,1.1224118709413081e-05
1.608259295813702e-05,1.9182766951247516e-05,5.590569159777004e-07
1.6103158933786794e-05,1.9727093223417534e-05,1.1062377406872901e-05
1.6123724909436567e-05,1.9205460825706587e-05,2.8359622791521387e-06
1.614429088508634e-05,1.856305914146543e-05,6.609122430986946e-07
1.6164856860736112e-05,1.9600050178963403e-05,1.1710466107797575e-05
1.6185422836385885e-05,2.0028915306896674e-05,6.707421837424859e-07
1.6205988812035658e-05,1.882031885009701e-05,5.908323642557263e-06
1.622655478768543e-05,1.8859378343470597e-05,1.0825316942569305e-05
1.6247120763335203e-05,1.9830883655380837e-05,7.508261638594145e-07
1.6267686738984976e-05,1.9863225131925265e-05,1.1242868392297607e-05
1.628825271463475e-05,1.8526192092139218e-05,8.380610739003881e-07
1.630881869028452e-05,1.857149259856838e-05,1.544367901185137e-06
1.6329384665934294e-05,2.0342075067067237e-05,1.1422955605594543e-05
1.6349950641584067e-05,1.9418608013520414e-05,5.216106840535043e-07
1.637051661723384e-05,1.8182959264109504e-05,1.1311217441714046e-05
1.6391082592883612e-05,1.9792752465982345e-05,5.545187720908882e-07
1.6411648568533385e-05,2.020821587394692e-05,6.138536408514563e-07
1.6432214544183158e-05,1.919946123887128e-05,1.132928607943886e-05
1.645278051983293e-05,1.8516582993475293e-05,6.355176505727475e-07
1.6473346495482703e-05,1.938596305833254e-05,1.1577992850015587e-05
1.6493912471132476e-05,2.020366495642406e-05,2.704182772339465e-06
1.651447844678225e-05,1.8873570628027635e-05,6.546199266174245e-07
1.653504442243202e-05,1.8665560436248494e-05,1.165499400309807e-05
1.6555610398081794e-05,2.008405576282495e-05,7.658247513209492e-07
1.6576176373731567e-05,1.9923178411368255e-05,5.343077142449263e-06
1.659674234938134e-05,1.882857037943546e-05,1.0953064584397727e-05
1.6617308325031112e-05,1.8875490169507893e-05,5.315290627343427e-07
