time_s,energy_MeV
1.8303718328437286e-06,101.5766752498635
1.8509378084937131e-06,102.17573821867569
1.8715037841436976e-06,102.77534230589002
1.892069759793682e-06,102.77534230596065
1.912635735443612e-06,103.3749941933082
1.933201711093385e-06,103.97923882935444
1.9537676867431576e-06,103.67023460184708
1.9743336623929303e-06,104.27731729840382
1.994899638042703e-06,104.88196332021533
2.015465613692476e-06,105.48940972039858
2.0360315893422485e-06,105.48940972059339
2.0565975649920213e-06,106.1032683603939
2.077163540641794e-06,106.39619732854094
2.0977295162915667e-06,106.39619732855823
2.1182954919413394e-06,107.00665303973194
2.138861467591112e-06,107.62344987261595
2.159427443240885e-06,107.62344987282303
2.1799934188906576e-06,107.91779265476572
2.2005593945404303e-06,108.53546129841543
2.221125370190203e-06,108.53546129842188
2.241691345839976e-06,109.1535284264377
2.2622573214897485e-06,109.77973483760472
2.2828232971395213e-06,110.4067827564422
2.303389272789294e-06,110.0732264244404
2.3239552484390667e-06,110.69666108986068
2.3445212240888394e-06,111.32391161402033
2.365087199738612e-06,111.32391161409743
2.385653175388385e-06,111.95765304252897
2.4062191510381576e-06,112.58928617961747
2.4267851266879303e-06,112.24813631880991
2.447351102337703e-06,112.8791630195513
2.467917077987476e-06,113.5155318952034
2.4884830536372485e-06,113.51553189531215
2.5090490292870213e-06,114.15442610515329
2.529615004936794e-06,114.79166837660729
2.5501809805865667e-06,115.08094440583149
2.5707469562363394e-06,115.08094440585107
2.591312931886112e-06,115.72431632557846
2.611878907535885e-06,116.36756875013789
2.6324448831856576e-06,116.36756875036623
2.6530108588354303e-06,116.65033702126183
2.673576834485203e-06,117.29886917233273
2.694142810134976e-06,117.29886917233668
2.7147087857847485e-06,117.94691916743044
2.7352747614345213e-06,118.59574859717613
2.755840737084294e-06,119.24931752270253
2.7764067127340667e-06,118.87692898875898
2.7969726883838394e-06,119.53161579175207
2.817538664033612e-06,120.18394652606611
2.838104639683385e-06,120.1839465261484
2.8586706153331576e-06,120.84033289772596
2.8792365909829303e-06,121.5017925575864
2.899802566632703e-06,121.12289389287133
2.920368542282476e-06,121.78175501066096
2.9409345179322485e-06,122.43987836853026
2.9615004935820213e-06,122.43987836863693
2.982066469231794e-06,123.10483694871856
3.0026324448815667e-06,123.77167867799011
3.0231984205313394e-06,124.05155940680191
3.043764396181112e-06,124.05155940682816
3.064330371830885e-06,124.71743340011099
3.0848963474806576e-06,125.38970331892358
3.1054623231304303e-06,125.38970331918442
3.126028298780203e-06,125.67076043136863
3.146594274429976e-06,126.34014971310431
3.1671602500797485e-06,126.34014971311287
3.1877262257295212e-06,127.01433587713515
3.208292201379294e-06,127.69129952538475
3.2288581770290667e-06,127.69129952564684
3.2494241526788394e-06,127.96826181442513
3.269990128328612e-06,128.64555362214284
3.290556103978385e-06,129.3261631782048
3.3111220796281576e-06,129.32616317827626
3.3316880552779303e-06,130.00666105700495
3.352254030927703e-06,130.68824966628966
3.372820006577476e-06,130.2805861178935
3.3933859822272485e-06,130.96551733917303
3.4139519578770212e-06,131.65005525471042
3.434517933526794e-06,131.6500552548217
3.4550839091765667e-06,132.33532949704622
3.4756498848263394e-06,133.02475398612702
3.496215860476112e-06,133.2994682371053
3.516781836125885e-06,133.29946823713715
3.5373478117756576e-06,133.9875988061303
3.5579137874254303e-06,134.67972322751888
3.578479763075203e-06,134.6797232277751
3.599045738724976e-06,135.37589999962617
3.6196117143747485e-06,135.6503086377427
3.6401776900245212e-06,135.65030863775542
3.660743665674294e-06,136.34380605939043
3.6813096413240667e-06,137.04352326494174
3.7018756169738394e-06,137.04352326520632
3.722441592623612e-06,137.32159639868792
3.743007568273385e-06,138.0190374877079
3.7635735439231576e-06,138.71977072656554
3.7841395195729303e-06,138.71977072663827
3.804705495222703e-06,139.42525858090966
3.825271470872476e-06,140.12862210698913
3.8458374465222485e-06,139.6998255830451
3.866403422172021e-06,140.40335560696252
3.886969397821794e-06,141.11111611933183
3.907535373471567e-06,141.11111611944995
3.9281013491213394e-06,141.8199206742746
3.948667324771112e-06,142.52783233437216
3.969233300420885e-06,142.09069280573047
3.989799276070658e-06,142.80147955989065
4.01036525172043e-06,143.51375232978216
4.030931227370203e-06,144.22578023524127
4.051497203019976e-06,144.22578023552109
4.0720631786697485e-06,144.940257793988
4.092629154319521e-06,145.2123574040939
4.113195129969294e-06,145.21235740410785
4.133761105619067e-06,145.9274358523477
4.1543270812688394e-06,146.64468123354413
4.174893056918612e-06,146.6446812338304
4.195459032568385e-06,146.9179525826033
4.216025008218158e-06,147.63781235100694
4.23659098386793e-06,148.35679281656707
4.257156959517703e-06,148.35679281663437
4.277722935167476e-06,149.080833657664
4.2982889108172485e-06,149.80647924338456
4.318854886467021e-06,149.35689527820483
4.339420862116794e-06,150.07971904388512
4.359986837766567e-06,150.80473689381583
4.3805528134163394e-06,150.80473689393293
4.401118789066112e-06,151.53459920022414
4.421684764715885e-06,152.26286724345158
4.442250740365658e-06,151.80803730649635
4.46281671601543e-06,152.53575528068976
4.483382691665203e-06,153.2673408152735
4.503948667314976e-06,154.00045731670454
4.5245146429647485e-06,154.0004573169835
4.545080618614521e-06,154.7322968180324
4.565646594264294e-06,155.00419898310446
4.586212569914067e-06,155.00419898312322
4.6067785455638394e-06,155.74024139477837
4.627344521213612e-06,156.47594632769113
4.647910496863385e-06,156.4759463280082
4.668476472513158e-06,156.74488946357746
4.68904244816293e-06,157.48456856468596
4.709608423812703e-06,157.48456856469886
4.730174399462476e-06,158.22303695500153
4.7507403751122485e-06,158.96311299290065
4.771306350762021e-06,159.70670975127052
4.791872326411794e-06,159.23556662895086
4.812438302061567e-06,159.97818230468692
4.833004277711339e-06,160.71990735049351
4.853570253361112e-06,160.7199073506044
4.874136229010885e-06,161.4660024507769
4.894702204660658e-06,162.2135483830281
4.91526818031043e-06,161.74143201791898
4.935834155960203e-06,162.4865319226689
4.956400131609976e-06,163.23360925172895
4.9769661072597485e-06,163.98481865869755
4.997532082909521e-06,163.98481865899734
5.018098058559294e-06,164.7345167527924
5.038664034209067e-06,165.00720898066223
5.059230009858839e-06,165.0072089806864
5.079795985508612e-06,165.76007945017665
5.100361961158385e-06,166.51387145713983
5.120927936808158e-06,166.51387145746966
5.14149391245793e-06,166.7838560888328
5.162059888107703e-06,167.53915477249043
5.182625863757476e-06,167.53915477250314
5.2031918394072485e-06,168.29552230155082
5.223757815057021e-06,169.0516339861311
5.244323790706794e-06,169.80984807969898
5.264889766356567e-06,169.32256127552992
5.285455742006339e-06,170.0822752073778
5.306021717656112e-06,170.84059241409622
5.326587693305885e-06,170.84059241420852
5.347153668955658e-06,171.6009766467741
5.36771964460543e-06,172.36431698199854
5.388285620255203e-06,171.87634731369766
5.408851595904976e-06,172.63812382344074
5.4294175715547485e-06,173.39975387970918
5.449983547204521e-06,173.3997538798715
5.470549522854294e-06,174.16553381922265
5.491115498504067e-06,174.9315275030331
5.511681474153839e-06,175.20665416875755
5.532247449803612e-06,175.20665416878464
5.552813425453385e-06,175.97343184714123
5.573379401103158e-06,176.74283114341125
5.59394537675293e-06,176.74283114374458
5.614511352402703e-06,177.01680682312937
5.635077328052476e-06,177.78562448773286
5.6556433037022485e-06,177.7856244877412
5.676209279352021e-06,178.55687291897362
5.696775255001794e-06,179.32794392624604
5.717341230651567e-06,180.09944604490576
5.737907206301339e-06,179.60138869487272
5.758473181951112e-06,180.375104229075
5.779039157600885e-06,181.1483477789698
5.799605133250658e-06,181.14834777908482
5.82017110890043e-06,181.92210825531234
5.840737084550203e-06,182.69855502171615
5.861303060199976e-06,182.19926564809998
5.8818690358497485e-06,182.9755370939845
5.902435011499521e-06,183.75078153243467
5.923000987149294e-06,183.7507815326057
5.943566962799067e-06,184.52913970088375
5.964132938448839e-06,185.30888123913346
5.984698914098612e-06,185.58793347922446
6.005264889748385e-06,185.58793347925445
6.025830865398158e-06,186.36721178274126
6.04639684104793e-06,187.14961380756617
6.066962816697703e-06,187.1496138079208
6.087528792347476e-06,187.4288266542797
6.1080947679972485e-06,188.21004036423514
6.128660743647021e-06,188.2100403642493
6.149226719296794e-06,188.99380136730565
6.169792694946567e-06,189.77788004394196
6.190358670596339e-06,189.77788004429593
6.210924646246112e-06,190.05608243610737
6.231490621895885e-06,190.84183638874674
6.252056597545658e-06,191.62780842641192
6.27262257319543e-06,191.6278084265259
6.293188548845203e-06,192.41372866790198
6.313754524494976e-06,193.20175324832343
6.3343205001447485e-06,192.69532619091834
6.354886475794521e-06,193.48383474135267
6.375452451444294e-06,194.2712149780777
6.396018427094067e-06,194.27121497823813
6.416584402743839e-06,195.06091101708952
6.437150378393612e-06,195.85227325971277
6.457716354043385e-06,196.13684851456478
6.478282329693158e-06,196.13684851460334
6.49884830534293e-06,196.9274402652103
6.519414280992703e-06,197.72097264677683
6.539980256642476e-06,197.7209726471433
6.5605462322922485e-06,198.51355760957924
6.581112207942021e-06,198.79873903016906
6.601678183591794e-06,198.79873903018134
6.622244159241567e-06,199.5933967798491
6.642810134891339e-06,200.38846846147538
6.663376110541112e-06,200.388468461866
6.683942086190885e-06,200.67309261320375
6.704508061840658e-06,201.46946175344462
6.72507403749043e-06,202.26612078523036
6.745640013140203e-06,202.2661207853466
6.766205988789976e-06,203.06264226093208
6.7867719644397485e-06,203.86098275701704
6.807337940089521e-06,203.35116632311426
6.827903915739294e-06,204.14996115252617
6.848469891389067e-06,204.94775322382014
6.869035867038839e-06,204.94775322400096
6.889601842688612e-06,205.74759813022516
6.910167818338385e-06,206.54879733413983
6.930733793988158e-06,206.04085741933636
6.95129976963793e-06,206.8406193736428
6.971865745287703e-06,207.64130117481804
6.992431720937476e-06,208.44441321459186
7.0129976965872485e-06,208.44441321497916
